"DispFrames","NoAudioPlayed","NoRTPPkts"
24,42,167.280000687
24,41.5899999142,171.179999828
24,41.4100000858,169.589999914
24,42,168.589999914
24,42,163.899999142
24,41.5899999142,158.820000172
24,41.4100000858,160.820000172
24,41.5899999142,166.510000944
24,41.4100000858,175.870000601
24,42,177.949999571
24,41.5899999142,171.309999228
24,41.4100000858,160.259998798
24,42,149.539999485
24,41.5899999142,148.870000601
24,41.4100000858,152.589999914
23.5899999142,42,151.589999914
23.4100000858,41.5899999142,155.510000944
24,41.4100000858,161.589999914
24,42,160.589999914
24,41.5899999142,160.820000172
24,41.4100000858,164.460000515
24,42,169.230000257
24,41.5899999142,171
24,41.4100000858,170.179999828
24,42,169.820000172
24,41.5899999142,170.589999914
24,41.4100000858,168.359999657
24,42,166.410000086
24,41.5899999142,167.410000086
24,41.4100000858,167.589999914
24,42,167.820000172
24,42,165.719999313
24,41.5899999142,145.009996653
24,41.4100000858,122.820000172
24,41.5899999142,126.460000515
24,41.4100000858,132.460000515
24,42,127.389998198
24,41.5899999142,115.820000172
24,41.4100000858,118.640000343
24,42,124.690000772
24,41.5899999142,131.640000343
24,41.4100000858,134.820000172
24,42,141.740001202
24,41.5899999142,136.879997253
24,41.4100000858,117.589999914
24,42,118.230000257
24,41.5899999142,120.410000086
24,41.4100000858,121.820000172
24,42,124.230000257
24,41.5899999142,125.589999914
24,41.4100000858,124.179999828
24,42,127.100000858
24,41.5899999142,133
24,41.4100000858,132.589999914
24,42,132.410000086
23.5899999142,41.5899999142,133
23.4100000858,41.4100000858,133
24,42,133.410000086
24,41.5899999142,134.820000172
24,41.4100000858,133.949999571
24,42,125.669998884
24,41.5899999142,114.309999228
24,41.4100000858,107.769999743
24,42,112.970001459
24,41.5899999142,114.389998198
24,41.4100000858,101.589999914
24,42,102.230000257
24,41.5899999142,117.120002747
24,41.4100000858,135.589999914
24,42,132.539999485
24,41.5899999142,131.050000429
24,41.4100000858,149.580003262
24,42,156.419996738
24,41.5899999142,136.050000429
24,41.4100000858,139.410000086
24,42,134.259998798
24,41.5899999142,125.179999828
24,41.4100000858,122.359999657
24,42,117.129999399
24,41.5899999142,122.020001888
24,41.4100000858,139.510000944
24,42,143.539999485
24,41.5899999142,135.489999056
24,41.4100000858,129.410000086
24,42,131.640000343
24,41.5899999142,143.430001974
24,41.4100000858,142.23999691
24,42,119.769999743
24,41.5899999142,122.92000103
24,41.4100000858,129.179999828
24,42,123.899999142
24,41.5899999142,118.820000172
24,41.4100000858,119.589999914
24,42,116.129999399
24,41.5899999142,121.84000206
24,41.4100000858,122.469997168
24,42,116.530002832
24,41.5899999142,130.259998798
24,41.4100000858,119.129999399
24,42,115.410000086
23.5899999142,41.5899999142,114.359999657
23.4100000858,41.4100000858,112.820000172
24,42,119.330001116
24,41.5899999142,129.460000515
24,41.4100000858,123.15999794
24,42,130.320004463
24,41.5899999142,147.059997082
24,41.4100000858,122.899999142
24,42,120.280000687
24,41.5899999142,123.359999657
24,41.4100000858,118.539999485
24,42,126.890002489
24,41.5899999142,137.029998541
24,41.4100000858,124.949999571
24,42,120.769999743
24,41.5899999142,114.489999056
24,41.4100000858,107.179999828
24,42,119.120002747
24,41.5899999142,130.209998369
24,41.4100000858,119.820000172
24,42,121.410000086
24,41.5899999142,122
24,41.4100000858,121.589999914
24,42,118.129999399
24,41.5899999142,114.410000086
24,41.4100000858,115
24,42,116.640000343
24,42,120.640000343
24,41.5899999142,119.309999228
24,41.4100000858,116.460000515
24,41.5899999142,129.430001974
24,41.4100000858,133.569998026
24,42,120
24,41.5899999142,119.179999828
24,41.4100000858,116.769999743
24,42,114.589999914
24,41.5899999142,124.250002146
24,41.4100000858,129.15999794
24,42,117.050000429
24,41.5899999142,120.820000172
24,41.4100000858,121.589999914
24,42,120.589999914
24,41.5899999142,131.070002317
24,41.4100000858,134.289997339
24,42,117.640000343
23.5899999142,41.5899999142,119.179999828
23.4100000858,41.4100000858,116.769999743
24,42,126.480002403
24,41.5899999142,132.749997854
24,41.4100000858,118
24,42,121.280000687
24,41.5899999142,125.179999828
24,41.4100000858,123.589999914
24,42,119.719999313
24,41.5899999142,113.359999657
24,41.4100000858,112.230000257
24,42,116.050000429
24,41.5899999142,121.460000515
24,41.4100000858,125
24,42,125
24,41.5899999142,122.949999571
24,41.4100000858,128.200001717
24,42,126.879997253
24,41.5899999142,108.820000172
24,41.4100000858,109.179999828
24,42,108.820000172
24,41.5899999142,110
24,41.4100000858,108.769999743
24,42,107.410000086
24,41.5899999142,117.84000206
24,41.4100000858,126.259998798
24,42,116.769999743
24,41.5899999142,115
24,41.4100000858,110.489999056
24,42,105.640000343
24,41.5899999142,111.690000772
24,41.4100000858,116.179999828
24,42,114.179999828
24,41.5899999142,113
24,41.4100000858,112.179999828
24,42,111
24,41.5899999142,111.410000086
24,41.4100000858,110.359999657
24,42,110.460000515
24,41.5899999142,118.510000944
23.5899999142,41.4100000858,127.460000515
23.4100000858,42,131.410000086
24,41.5899999142,130.359999657
24,41.4100000858,127.589999914
24,42,128.230000257
24,41.5899999142,128.769999743
24,41.4100000858,126.589999914
24,42,126.820000172
24,41.5899999142,128.410000086
24,41.4100000858,129.410000086
24,42,130
24,41.5899999142,129.179999828
24,41.4100000858,128
24,42,128.820000172
24,41.5899999142,130
24,41.4100000858,138.200001717
24,42,133.189996481
24,41.5899999142,111.460000515
24,41.4100000858,119.510000944
24,42,126.820000172
24,41.5899999142,125.539999485
24,41.4100000858,122.410000086
24,42,123.410000086
24,41.5899999142,129.740001202
24,41.4100000858,124.469997168
24,42,108.280000687
24,41.5899999142,117.510000944
24,41.4100000858,123.589999914
24,42,124.230000257
24,41.5899999142,126
24,41.4100000858,126.410000086
24,42,133.560001373
24,41.5899999142,130.289997339
24,41.4100000858,110.359999657
24,42,109.230000257
24,41.5899999142,113.050000429
24,41.4100000858,117.640000343
24,42,124.100000858
24,41.5899999142,130
24,41.4100000858,129.179999828
23.5899999142,42,128
23.4100000858,41.5899999142,129.230000257
24,41.4100000858,130.589999914
24,42,132.460000515
24,41.5899999142,123.289997339
24.4100000858,41.4100000858,105.820000172
24.5899999142,42,108.230000257
24,41.5899999142,109.179999828
24,41.4100000858,107.179999828
23.5899999142,42,106.410000086
23.4100000858,41.5899999142,111.510000944
24,41.4100000858,115.949999571
24,42,113.820000172
24,41.5899999142,115.410000086
24,41.4100000858,115.589999914
24,42,113.769999743
24,41.5899999142,112
24,41.4100000858,114.050000429
24,42,119.460000515
24,41.5899999142,124.230000257
24,41.4100000858,126.820000172
24,42,125.539999485
24,41.5899999142,122
24,41.4100000858,120.769999743
24,42,118.589999914
24,41.5899999142,116.769999743
24,41.4100000858,115
24,42,126.890002489
24,41.5899999142,134.979998112
24,41.4100000858,122
24,42,121.589999914
24,41.5899999142,120.589999914
24,41.4100000858,118.769999743
24,42,117.410000086
24,41.5899999142,116.769999743
24,41.4100000858,112.129999399
24,42,105.949999571
24,41.5899999142,103.820000172
24,41.4100000858,107.870000601
24,42,112
23.5899999142,41.5899999142,112.820000172
23.4100000858,41.4100000858,114
24,42,113.589999914
24,41.5899999142,110.539999485
24,41.4100000858,107.820000172
24,42,124.170003176
24,41.5899999142,137.389998198
24,41.4100000858,136.480002403
24,42,136.599996567
24,41.5899999142,110.949999571
24,41.4100000858,107.179999828
24,42,106.820000172
24,41.5899999142,108.820000172
24,41.4100000858,108.359999657
24,42,108.050000429
24,42,110.589999914
24,41.5899999142,109.589999914
24,41.4100000858,109
24,41.5899999142,107.769999743
24,41.4100000858,106
24,42,107.230000257
24,41.5899999142,117.610001802
24,41.4100000858,120.979998112
24,42,108.820000172
24,41.5899999142,110
24,41.4100000858,109.179999828
24,42,107.589999914
24,41.5899999142,106.589999914
24,41.4100000858,105.589999914
24,42,107.460000515
24,41.5899999142,109.359999657
24,41.4100000858,108.640000343
24,42,111.820000172
24,41.5899999142,111.769999743
24,41.4100000858,109.589999914
24,42,109
24,41.5899999142,118.84000206
24,41.4100000858,121.519997597
24,42,105.410000086
24,41.5899999142,106.410000086
23.5899999142,41.4100000858,107.820000172
23.4100000858,42,109.410000086
24,41.5899999142,109.179999828
24,41.4100000858,108
24,42,108.410000086
24,42,108.589999914
24,41.5899999142,108
24,41.4100000858,108.410000086
24,41.5899999142,108.179999828
24,41.4100000858,107
24,42,107.410000086
24,41.5899999142,108
24,41.4100000858,107.179999828
24,42,107.230000257
24,41.5899999142,109
24,41.4100000858,109
24,42,109
24,41.5899999142,108.589999914
24,41.4100000858,106.769999743
24,42,116.480002403
24,41.5899999142,125.209998369
24,41.4100000858,110.719999313
24,42,106
24,41.5899999142,111.740001202
24,41.4100000858,120
24,42,120
24,41.5899999142,122.050000429
24,41.4100000858,127.050000429
24,42,129.589999914
24,41.5899999142,130.230000257
24,41.4100000858,130.769999743
24,42,129.410000086
24,41.5899999142,131.230000257
24,41.4100000858,141.200001717
24,42,153.410000086
24,41.5899999142,151.949999571
24,41.4100000858,137.109997511
24,42,120.820000172
24,41.5899999142,122.820000172
24,41.4100000858,122.769999743
24,42,129.200001717
24,41.5899999142,139.359999657
24,41.4100000858,132.07999897
24,42,127.050000429
24,41.5899999142,128.769999743
24,41.4100000858,133.560001373
24,42,136.439998627
24,41.5899999142,148.320004463
24,41.4100000858,159.729995966
24,42,133.640000343
23.5899999142,41.5899999142,138.460000515
23.4100000858,41.4100000858,139.949999571
24,42,136.179999828
24,41.5899999142,149.76000309
24,41.4100000858,158.289997339
24,42,137.539999485
24,41.5899999142,132.359999657
24,41.4100000858,131.230000257
24,42,136.280000687
24,41.5899999142,137.309999228
24,41.4100000858,129.539999485
24,42,125.589999914
24,41.5899999142,114.339997768
24,41.4100000858,114.170003176
23.5899999142,42,130.669998884
21.3599996567,41.5899999142,122.179999828
21.0500004292,41.4100000858,110.339997768
24,42,110.990003347
24,41.5899999142,131.539999485
20.7199993134,41.4100000858,114.059997082
17.2300002575,42,92.3599996567
19,41.5899999142,86.7199993134
16.9499995708,41.4100000858,84.460000515
13.5899999142,42,88
13,41.5899999142,87.1799998283
15.0500004292,41.4100000858,98.3000025749
19.6400003433,42,107.799998283
18.3099992275,41.5899999142,97.2300002575
13,41.4100000858,108.020001888
13,42,92.7099940777
15.0500004292,41.5899999142,79.4700057507
18,41.4100000858,103.829996824
16.3599996567,42,84.0500004292
13.5899999142,41.5899999142,87
13,41.4100000858,86.1799998283
15.0500004292,42,87.8700006008
18.4100000858,41.5899999142,89.539999485
16.539999485,41.4100000858,84.3599996567
13,42,82.8200001717
13,41.5899999142,101.630003691
15.460000515,41.4100000858,112.649996996
21.0500004292,42,92
21.539999485,41.5899999142,90.3599996567
15.9499995708,41.4100000858,87.1799998283
13,42,83.9499995708
15.0500004292,41.5899999142,82.6400003433
18,41.4100000858,83.7699997425
15.9499995708,42,81.5899999142
13,41.5899999142,81.4100000858
13,41.4100000858,82.8200001717
15.460000515,42,70.4699971676
17.3599996567,41.5899999142,63.7100026608
14.1799998283,41.4100000858,81.1799998283
13,41.5899999142,81.2300002575
13,41.4100000858,70.6999974251
15.460000515,42,80.8800058365
18.5899999142,42,92.2999939919
15.9499995708,41.5899999142,63.7100026608
13,41.4100000858,82
13.4100000858,42,81.5899999142
15.2300002575,41.5899999142,81
15.3599996567,41.4100000858,81.4100000858
13.4100000858,42,81.5899999142
13.5899999142,41.5899999142,69.5199975967
13,41.4100000858,64.4800024033
15.0500004292,42,81.4100000858
15.9499995708,41.5899999142,82.4100000858
13,41.4100000858,81.3599996567
13.4100000858,42,76.1299993992
13.5899999142,41.5899999142,72
15.0500004292,41.4100000858,74.0500004292
18,42,74.539999485
15.9499995708,41.5899999142,68.9499995708
13,41.4100000858,59.8499987125
13,42,58.380001545
15.0500004292,41.5899999142,69
13,42,59.0200018883
13,41.5899999142,70.7699997425
13,41.4100000858,70.6400003433
14.6400003433,42,63.9799981117
15.3599996567,41.5899999142,60.8400020599
13,41.4100000858,87.7100026608
13,42,95.3399977684
13,41.5899999142,78.3599996567
15.460000515,41.4100000858,65.7499978542
16.9499995708,42,60.8400020599
13.5899999142,41.5899999142,75.8200001717
13,41.4100000858,73.7199993134
13,42,60.3899981976
15.460000515,41.5899999142,58.2500021458
16.539999485,41.4100000858,73.8200001717
13.4100000858,42,73.7699997425
13.5899999142,41.5899999142,72
13,41.4100000858,62.5699980259
15.0500004292,42,58.8400020599
15.9499995708,41.5899999142,73.8200001717
13,41.4100000858,64.3399977684
13,42,59.2500021458
13,41.5899999142,76.0500004292
14.6400003433,41.4100000858,66.6999974251
15.7699997425,42,59.2500021458
13.5899999142,41.5899999142,74.4100000858
13,41.4100000858,64.3399977684
13,42,57.6100018024
14.2300002575,41.5899999142,60.9799981117
14.7699997425,41.4100000858,57.8400020599
13,42,62.1599979401
13.4100000858,41.5899999142,58.6600022316
13.5899999142,41.4100000858,72.3599996567
13.8200001717,42,60.9799981117
14.1799998283,41.5899999142,57.0200018883
13.4100000858,41.4100000858,60.5699980259
13.5899999142,42,54.7900016308
13,41.5899999142,68.0500004292
14.2300002575,41.4100000858,61.1599979401
14.7699997425,42,56.8400020599
13,41.5899999142,61.9799981117
13,41.4100000858,58.0200018883
13.4100000858,42,71
14.8200001717,41.5899999142,61.5699980259
14.7699997425,41.4100000858,58.6600022316
13,42,73.1799998283
13,41.5899999142,62.1599979401
13,41.4100000858,58.6600022316
14.6400003433,42,63.3399977684
15.3599996567,41.5899999142,58.6600022316
13,41.4100000858,62.9299976826
13,42,57.6600022316
13,41.5899999142,62.7499978542
14.2300002575,41.4100000858,57.0200018883
14.7699997425,42,70.4100000858
13.4100000858,41.5899999142,61.5699980259
13.5899999142,41.4100000858,57.4300019741
13,42,61.5699980259
14.6400003433,41.5899999142,58.2500021458
15.3599996567,41.4100000858,62.7499978542
13,42,58.2500021458
13,41.5899999142,72.1799998283
13,41.4100000858,62.3899981976
15.0500004292,42,59.4300019741
15.9499995708,41.5899999142,62.7499978542
13,41.4100000858,58.2500021458
13,42,73
13,41.5899999142,62.7499978542
14.6400003433,41.4100000858,57.4300019741
15.3599996567,42,72.2300002575
13,41.5899999142,63.7499978542
13,41.4100000858,58.8400020599
13,42,73.4100000858
14.6400003433,41.5899999142,64.1599979401
15.7699997425,41.4100000858,68.4500038624
13.5899999142,42,76.1399960518
13,41.5899999142,56.7900016308
13,41.4100000858,60.2099983692
14.6400003433,42,57.6100018024
15.3599996567,41.5899999142,70
13,41.4100000858,61.7999982834
13.4100000858,42,58.6100018024
13.5899999142,41.5899999142,61.5699980259
14.2300002575,41,56.2000017166
15.1799998283,41.4100000858,69.6400003433
13.5899999142,42,62.1599979401
13,42,56.6100018024
13,42,60.3899981976
14.6400003433,41.5899999142,57.0200018883
15.3599996567,41.4100000858,62.2099983692
13.4100000858,42,59.6100018024
13.5899999142,41.5899999142,71.1799998283
13,41.4100000858,61.7999982834
15.460000515,41.5899999142,58.6100018024
16.539999485,41.4100000858,70.1799998283
13,42,60.3899981976
13,42,57.0200018883
13,41.5899999142,60.9799981117
14.2300002575,41.4100000858,59.0700023174
14.7699997425,42,63.5199975967
13,41.5899999142,58.8900024891
13,41.4100000858,63.6999974251
13,42,58.7100026608
14.2300002575,41.5899999142,64.2899973392
14.7699997425,41.4100000858,57.8900024891
13,42,63.9299976826
13,41.5899999142,57.4300019741
13,41.4100000858,60.7499978542
14.2300002575,42,56.6600022316
14.7699997425,41.5899999142,61.3399977684
13,41.4100000858,57.0700023174
13.4100000858,42,62.3399977684
13.5899999142,41.5899999142,58.8900024891
13.8200001717,41.4100000858,63.6999974251
14.1799998283,42,57.4800024033
13.4100000858,41.5899999142,62.9299976826
13.5899999142,41.4100000858,57.6600022316
13,42,61.9299976826
13.8200001717,41.5899999142,46.8200001717
14.1799998283,41.4100000858,56.6100018024
13,42,59.9799981117
13.4100000858,41.5899999142,57.6600022316
13.5899999142,41.4100000858,62.7499978542
13.8200001717,42,58.6600022316
14.1799998283,41.5899999142,62.5199975967
13,41.4100000858,57.4800024033
13,42,63.3399977684
13.4100000858,41.5899999142,57.8400020599
14.4100000858,41.4100000858,61.3399977684
14.1799998283,42,46.4100000858
13,41.5899999142,58.0700023174
13,41.4100000858,71.1299993992
13,42,58.7999982834
14.2300002575,41.5899999142,46.5899999142
14.7699997425,41.4100000858,55.0200018883
13,42,59.7999982834
13,41.5899999142,56.2000017166
13,41.4100000858,59.3899981976
14.2300002575,42,55.6100018024
14.7699997425,41.5899999142,59.7999982834
13,41.4100000858,55.7900016308
13,42,59.2099983692
13.4100000858,41.5899999142,56.6100018024
14,41.4100000858,59.5699980259
13.5899999142,42,55.0200018883
13,41.5899999142,59.3899981976
13.4100000858,41.4100000858,47
13.5899999142,42,64.6300036907
13.4100000858,41.5899999142,71.9599962234
13.5899999142,41.4100000858,55.0200018883
13,42,59.7999982834
13,41.5899999142,62.7600030899
13.4100000858,41.4100000858,68.4199967384
14,42,60.7600030899
13.5899999142,41.5899999142,67.2399969101
13,41.4100000858,46
13,42,61.1700031757
13,41.5899999142,68.2399969101
14.2300002575,41.4100000858,61.3500030041
14.7699997425,42,77.4899990559
13,41.5899999142,60.3399977684
13,41.4100000858,45
13,42,55.6600022316
14.2300002575,41.5899999142,60.7499978542
14.7699997425,41.4100000858,58.3000025749
13,41.5899999142,63.6999974251
13,41.4100000858,46
13,42,61.5800032616
13.8200001717,42,68.8299968243
14.1799998283,41.5899999142,46.5899999142
13,41.4100000858,61.9900033474
13,42,68.5999965668
13,41.5899999142,45.4100000858
13.8200001717,41.4100000858,61.9900033474
14.1799998283,41.5899999142,69.0099966526
13,41.4100000858,56.2500021458
13.4100000858,42,61.5699980259
13.5899999142,42,58.6600022316
14.2300002575,41.5899999142,62.9299976826
15.1799998283,41.4100000858,56.8400020599
13.5899999142,42,60.7499978542
13,41.5899999142,59.1200027466
13,41.4100000858,64.8799972534
13.4100000858,42,46.4100000858
14,41.5899999142,69.9600048065
13.5899999142,41.4100000858,80.0399951935
13,42,57.6600022316
13,41.5899999142,62.3399977684
14.2300002575,41.4100000858,57.2500021458
14.7699997425,42,62.5699980259
13,41.5899999142,58.4300019741
13.4100000858,41.4100000858,61.7499978542
13.5899999142,42,60.1200027466
13.8200001717,41.5899999142,66.6999974251
14.1799998283,41.4100000858,61.3000025749
13,42,79.4100000858
13,41.5899999142,66.4699971676
13,41.4100000858,46.5899999142
13.8200001717,42,58.3000025749
14.5899999142,41.5899999142,64.1099975109
13.5899999142,41.4100000858,62.1700031757
13,42,69.2399969101
13,41.5899999142,62.3500030041
13.8200001717,41.4100000858,67.8299968243
14.1799998283,42,62.4000034332
13,41.5899999142,70.0099966526
13.4100000858,41.4100000858,65.4500038624
13.5899999142,42,73.5499961376
14.2300002575,41.5899999142,60.1200027466
14.7699997425,41.4100000858,66.2899973392
13,42,60.7100026608
13,41.5899999142,66.2899973392
13.4100000858,41.4100000858,60.3000025749
14.4100000858,42,65.2899973392
14.1799998283,41.5899999142,57.2500021458
13,41.4100000858,61.3399977684
13.4100000858,42,55.4300019741
13.5899999142,41.5899999142,60.3899981976
13.8200001717,41.4100000858,56.6100018024
14.1799998283,42,60.7999982834
13,41.5899999142,57.2000017166
13.4100000858,41.4100000858,60.3899981976
13.5899999142,42,47.1799998283
13.4100000858,41.5899999142,55.0200018883
13.5899999142,41.4100000858,59.3899981976
13,41.5899999142,56.0200018883
13.4100000858,41.4100000858,59.9799981117
13.5899999142,42,46.1799998283
13.4100000858,42,56.0700023174
13.5899999142,41.5899999142,60.9299976826
13.4100000858,41.4100000858,56.4800024033
13.5899999142,42,62.3399977684
13,41.5899999142,58.8900024891
13.8200001717,41.4100000858,63.2899973392
14.1799998283,42,45.8200001717
13,41.5899999142,57.2500021458
13.4100000858,41.4100000858,61.3399977684
13.5899999142,42,55.8400020599
14.2300002575,41.5899999142,60.1599979401
14.7699997425,41.4100000858,60.3500030041
13,42,67.8799972534
13,41.5899999142,62.9400029182
13.4100000858,41.4100000858,81.7699997425
14.8200001717,42,66.8799972534
14.7699997425,41.5899999142,61.1200027466
13,41.4100000858,66.8799972534
13.4100000858,42,60.7100026608
13.5899999142,41.5899999142,66.2899973392
14.2300002575,41.4100000858,60.3000025749
14.7699997425,42,65.6999974251
13,41.5899999142,60.3000025749
13,41.4100000858,76.7699997425
13,42,65.1599979401
14.6400003433,41.5899999142,61.2500021458
15.3599996567,41.4100000858,64.1099975109
13,42,59.3000025749
13,41.5899999142,77.4100000858
13,41.4100000858,65.6999974251
15.0500004292,41.5899999142,59.8900024891
15.9499995708,41.4100000858,77.4100000858
13,42,78.8200001717
13,42,67.6999974251
13.4100000858,41.5899999142,63.9400029182
15.2300002575,41.4100000858,84
17,42,82.7699997425
15.3599996567,41.5899999142,80.1799998283
13,41.4100000858,67.5199975967
13,42,63.7100026608
15.0500004292,41.5899999142,80.7699997425
15.9499995708,41.4100000858,80.2300002575
13.4100000858,42,68.8799972534
13.5899999142,41.5899999142,63.9400029182
13,41.4100000858,84
15.0500004292,42,84
16.7699997425,41.5899999142,84.8200001717
14.1799998283,41.4100000858,71.2399969101
13,42,65.1700031757
13,41.5899999142,87
15.460000515,41.4100000858,87.4100000858
18.5899999142,42,87.1799998283
15.9499995708,41.5899999142,86.8200001717
13,41.4100000858,88.8200001717
13,42,104.350003004
15.0500004292,41.5899999142,110.23999691
18.8200001717,41.4100000858,89
17.1299993992,42,89
13,41.5899999142,89
13.4100000858,41.4100000858,89.4100000858
15.6400003433,42,90
18.4100000858,41.5899999142,89.1799998283
16.539999485,41.4100000858,89.2300002575
13,42,91.4100000858
13.4100000858,41.5899999142,106.350003004
15.2300002575,41.4100000858,112.649996996
19.8700006008,42,92.8200001717
21.539999485,41.5899999142,110.810003519
16.3599996567,41.4100000858,119.419996738
13.5899999142,41.5899999142,111.350003004
15.460000515,41.4100000858,117.649996996
21.0500004292,42,111.76000309
24,42,117.829996824
23.5899999142,41.5899999142,112.810003519
19.3099992275,41.4100000858,120.599996567
16.0500004292,42,114.630003691
21.0500004292,41.5899999142,138.359999657
24,41.4100000858,137.230000257
24,42,123.009996653
23.5899999142,41.5899999142,131.980006695
21.3599996567,41.4100000858,145.199993134
21.0500004292,42,114.810003519
24,41.5899999142,154.170003176
24,41.4100000858,159.599996567
24,42,120.009996653
23.5899999142,41.5899999142,113.400003433
23.4100000858,41.4100000858,134.539999485
24,42,131
24,41.5899999142,131
24,41.4100000858,123.619998455
22.3599996567,42,112.589999914
21.6400003433,41.5899999142,120.610001802
24,41.4100000858,132.179999828
24,42,133.050000429
24,41.5899999142,135.179999828
22.7699997425,41.4100000858,152.450003862
22.2300002575,42,162.189996481
24.4100000858,41.5899999142,138.820000172
24.5899999142,41.4100000858,155.990003347
24.4100000858,42,180.640000343
24.5899999142,41.5899999142,181.769999743
24.4100000858,41.4100000858,160.729995966
25,42,144.890002489
24.5899999142,41.5899999142,148.469997168
24.4100000858,41.4100000858,142.530002832
25,42,150.929997683
25,41.5899999142,148.530002832
24.5899999142,41.4100000858,176.610001802
24.4100000858,42,175.469997168
24.5899999142,41.5899999142,164.610001802
24.4100000858,41.4100000858,164.289997339
25,42,144.769999743
24.5899999142,41.5899999142,157.350003004
24.4100000858,41.4100000858,178
25.4100000858,42,187.020001888
25.5899999142,41.5899999142,181.549996138
24.5899999142,41.4100000858,148.029998541
24.8200001717,42,143.330001116
25.5899999142,41.5899999142,155.92000103
25,41.4100000858,163.820000172
25,42,164.589999914
25,41.5899999142,180.810003519
25,41.4100000858,190.23999691
25,42,171.870000601
25.4100000858,41.5899999142,195.68000412
26,41.4100000858,173.979989529
25.5899999142,42,131.52000618
25,41.5899999142,161.699997425
24.5899999142,41.4100000858,148.510000944
24.8200001717,37.8999991417,164.020001888
25.1799998283,18.8799972534,174.129999399
24.4100000858,0,190.090004206
25.4100000858,0,204.23999691
25.5899999142,0,194.890002489
25.4100000858,0,196.009996653
26,0,186.940002918
25.5899999142,0,202.899999142
25,0,186.749997854
25,0,190.040003777
25.4100000858,0,201.649996996
26,0,188.790001631
25.1799998283,0,202.050000429
24.4100000858,0,193.519997597
25,0,187.250002146
25.4100000858,0,202
25.5899999142,0,185.599996567
25,0,173.890002489
25.4100000858,0,194.690000772
25.1799998283,0,200.410000086
24.8200001717,0,203.460000515
26,0,207
25.5899999142,0,220.530002832
25,0,227.699997425
25,0,210
25.4100000858,0,209.589999914
26.4100000858,0,221.710002661
26.1799998283,0,227.289997339
24.5899999142,0,208.589999914
24.8200001717,0,222.350003004
26,0,231.929997683
26,0,232.400003433
26,0,246.569998026
25.1799998283,0,229.309999228
24.4100000858,0,216.209998369
25.4100000858,0,210.330001116
25.5899999142,0,206.109997511
25,0,181.209998369
25,0,183.120002747
24.5899999142,0,219.630003691
24.8200001717,0,233.109997511
25.5899999142,0,215.179999828
24.5899999142,0,211.129999399
24.4100000858,0,252.920009613
24.5899999142,0,380.500012875
24.4100000858,0,437.839993477
25,0,409.400003433
23.3599996567,0,371.909987211
17.7199993134,0,288.92000103
13.8200001717,0,300.100000858
19.1000008583,0,317.890002489
23.7699997425,17.2200036049,338.690000772
20.7699997425,41.5899999142,395.660010815
18.1799998283,41.4100000858,441.709994078
19.8700006008,37.07999897,388.289997339
25.6400003433,17.6999974251,364.669998884
24.7199993134,10.6600022316,318.459991932
19.1799998283,32.5600013733,258.489999056
19.2300002575,33.3899981976,248.719999313
23.460000515,12.3899981976,277.210006952
26.5899999142,0,311.059997082
23.9499995708,0,289.359999657
20.1799998283,15.9900033474,285.359999657
18.1799998283,32.0299985409,269.469997168
19.8700006008,12.9799981117,273.370004892
26.460000515,0,295.929997683
27.1299993992,0,306.650005579
20.539999485,4.51000094414,351.560001373
17.8200001717,16.3300011158,420.04001236
19.8200001717,14.1599979401,381.179974079
23.460000515,0,227.60000515
25.3599996567,0,233.069993734
21.7699997425,0,186.719999313
19.5899999142,0,222.590008497
19.8200001717,0,262.549996138
23.8700006008,0,237.640000343
27.5899999142,0,242.870000601
25.3599996567,0,256.020001888
23.8200001717,0,280.480002403
24.5899999142,0,276.089995623
24.4100000858,0,242.719999313
25,0,284.740009785
24.5899999142,0,353.230000257
24,0,356.640000343
24.4100000858,0,297.909987211
25,0,207.949999571
24.5899999142,0,218.530002832
24,0,209.299993992
24.4100000858,0,227.450012445
24.5899999142,0,328.990003347
24,0,307.71999073
24.4100000858,0,287.050009012
24.1799998283,0,319.889993906
23.8200001717,0,284.970001459
24.1799998283,0,295.410000086
23.4100000858,0,281.23999691
23.5899999142,0,240.31999588
23,0,264.890011072
23.8200001717,0,348.790001631
24.5899999142,0,352.619998455
24,0,329.289997339
24,0,272.459991932
23.5899999142,0,202.649996996
23.4100000858,0,221.36000824
24,0,234.539990902
24,0,182.660002232
24,0,206.610001802
24,0,216.949999571
24.4100000858,0,223.430001974
24.1799998283,0,280.460009098
23.4100000858,0,340.539999485
24,0,312.809994936
23.5899999142,0,246.019993305
23.4100000858,0,208.610001802
24,0,280.450012445
24,0,313.9299891
24,0,233.669998884
23.5899999142,0,220.259998798
23.4100000858,0,217.740001202
24,0,249.370004892
24,0,275.209998369
24.4100000858,0,291.470005751
24.1799998283,0,305.169994593
23.4100000858,0,287.68000412
24,0,284.429993391
24.4100000858,0,239.410000086
24.5899999142,0,232.209998369
24,0,205.419996738
24,0,199.810003519
24.4100000858,0,296.980015278
25,0,391.339997768
25,0,387.070002317
24.5899999142,0,387.829996824
24,0,299.989986181
24,0,280.850015879
24.8200001717,0,333.00998807
25.1799998283,0,254.280000687
24,0,255.309999228
24,0,245.899999142
24.4100000858,0,241.640000343
25,0,257.120002747
25,0,260.009996653
24.5899999142,0,242.330001116
23.5899999142,0,224.989994764
24.2300002575,0,198.020001888
25.5899999142,0,210.589999914
25,0,245.670007467
