"all_..idle","X..memused","X..swpused","proc.s","cswch.s","file.nr","sum_intr.s","rtps","ldavg.1","tcpsck"
54.56,35.38,0.1,9,16873,2544,17853,0,7.01,34
52.17,35.38,0.1,14,20458,2544,21707,0,7.17,34
55.2,35.38,0.1,0,19913,2544,20742,0,7.17,34
54,35.39,0.1,10,17685,2448,18920,0,7.17,34
53.06,35.43,0.1,27,17692,2448,19138,0,7.17,34
52.64,35.44,0.1,12,18087,2448,19241,0,7.17,34
56.41,35.44,0.1,0,18247,2448,19131,0,7.47,34
55.35,35.45,0.1,0,19095,2448,18903,0,7.47,34
56.42,35.45,0.1,0,18284,2448,18947,0,7.47,34
57.03,35.44,0.1,0,18165,2448,18855,0,7.47,33
53.5,35.44,0.1,9,17487,2448,18337,0,7.47,34
50.72,35.45,0.1,0,19979,2448,20862,0,7.28,33
52.39,35.45,0.1,0,20298,2448,21210,0,7.28,33
48.9,35.46,0.1,9,20276,2448,21515,0,7.28,35
42.93,35.46,0.1,9,21056,2448,22464,0,7.28,36
40.01,35.47,0.1,9,21768,2448,23307,0,7.28,36
40.08,35.48,0.1,14,23941,2496,25789,0,7.81,36
41.22,35.47,0.1,0,22796,2496,24348,0,7.81,36
40.67,35.49,0.1,10,22861,2544,24767,0,7.81,36
38.85,35.49,0.1,18,23175,2544,25053,0,7.81,36
39.22,35.49,0.1,3,24344,2544,26082,0,7.81,36
39.54,35.49,0.1,0,24950,2544,26754,0,8.31,36
41.17,35.49,0.1,8,24978,2544,26428,0,8.31,36
36.2,35.51,0.1,1,24420,2544,26243,0,8.31,36
39.18,35.5,0.1,9,24294,2544,25948,0,8.31,36
37.26,35.51,0.1,0,23879,2544,25705,0,8.31,35
41.9,35.51,0.1,1,29026,2544,26907,0,8.53,35
41.28,35.51,0.1,0,22538,2544,24174,0,8.53,35
40.46,35.51,0.1,0,23442,2544,25143,0,8.53,35
39.56,35.51,0.1,9,23422,2544,25113,0,8.53,35
37.64,35.52,0.1,9,24002,2544,25733,0,8.53,36
34.67,35.52,0.1,14,26132,2544,27180,0,8.88,36
34.66,35.54,0.1,9,25101,2544,26990,0,8.88,37
29.31,35.57,0.1,10,24092,2544,26992,0,8.88,37
30.21,35.57,0.1,18,25558,2544,28262,0,8.88,37
31.97,35.57,0.1,3,26115,2544,28454,0,8.88,36
29.34,35.57,0.1,9,27104,2544,29715,0,9.37,37
27.14,35.55,0.1,9,27091,2544,29704,0,9.37,37
30.8,35.53,0.1,0,26792,2544,29247,0,9.37,37
32.97,35.54,0.1,0,24852,2544,27227,0,9.37,37
31.87,35.54,0.1,0,24947,2544,27673,0,9.37,37
34.93,35.54,0.1,0,27302,2544,29384,0,9.58,37
33.01,35.54,0.1,0,24354,2544,26751,0,9.58,37
31.87,35.54,0.1,0,25037,2544,27533,0,9.58,37
32.15,35.53,0.1,0,25053,2544,27792,0,9.58,37
35.15,35.53,0.1,0,26847,2544,29207,0,9.58,37
34.32,35.54,0.1,14,24725,2544,27204,0,9.78,37
33.04,35.54,0.1,0,25600,2544,28107,0,9.78,37
32.23,35.54,0.1,10,29002,2544,28120,0,9.78,37
33.15,35.54,0.1,18,24645,2544,27344,0,9.78,37
33.25,35.54,0.1,3,25672,2592,28246,0,9.78,37
33.35,35.54,0.1,0,27427,2592,29877,0,10.36,37
33.38,35.55,0.1,0,27080,2592,29376,0,10.36,37
32.45,35.54,0.1,0,26331,2592,28747,0,10.36,36
36.36,35.5,0.1,9,25454,2592,27498,0,10.36,37
36.74,35.48,0.1,0,25904,2592,27753,0,10.36,37
33.56,35.5,0.1,9,25263,2592,27033,0,10.81,37
35.6,35.5,0.1,9,26618,2592,28554,0,10.81,36
32.7,35.51,0.1,0,25253,2592,27556,0,10.81,36
33.9,35.51,0.1,0,25146,2592,27318,0,10.81,36
37.17,35.5,0.1,0,25252,2592,27363,0,10.81,36
38.5,35.49,0.1,14,25285,2592,26961,0,11.38,36
34.42,35.49,0.1,9,26076,2592,27799,0,11.38,37
32.14,35.49,0.1,10,25437,2592,27629,0,11.38,37
34.71,35.49,0.1,18,25353,2544,27536,0,11.38,37
34.82,35.49,0.1,3,25667,2544,27830,0,11.38,37
33.8,35.49,0.1,0,25774,2544,27825,0,11.91,37
33.31,35.48,0.1,0,25511,2544,27648,0,11.91,37
34.15,35.48,0.1,0,24307,2544,26521,0,11.91,37
36.9,35.48,0.1,0,24121,2544,25956,0,11.91,37
40,35.47,0.1,0,27507,2544,25400,0,11.91,37
40.91,35.47,0.1,0,23307,2544,24296,0,12.24,37
41.72,35.47,0.1,0,22751,2544,23985,0,12.24,37
39.01,35.46,0.1,0,21288,2544,22817,0,12.24,36
40.69,35.47,0.1,0,26423,2544,24241,0,12.24,36
38.7,35.46,0.1,0,22589,2544,23895,0,12.24,36
38.48,35.47,0.1,7,29524,2544,27278,0,12.46,35
37.75,35.47,0.1,7,24715,2544,26352,0,12.46,35
37.68,35.5,0.1,19,24962,2544,26853,0,12.46,35
31.54,35.51,0.1,20,29796,2544,28684,0,12.46,36
30.32,35.51,0.1,3,31435,2544,30072,0,12.46,37
27.71,35.51,0.1,9,26863,2544,29241,0,12.83,37
30.05,35.51,0.1,0,25834,2544,28147,0,12.83,37
29.7,35.52,0.1,0,31177,2544,29541,0,12.83,37
29.66,35.52,0.1,0,28358,2544,30145,0,12.83,37
31.7,35.52,0.1,0,28783,2544,30706,0,12.83,37
33.5,35.53,0.1,9,28086,2544,29597,0,13.4,38
25.81,35.54,0.1,0,27170,2544,29114,0,13.4,38
28.21,35.54,0.1,0,25618,2544,28034,0,13.4,38
32.59,35.53,0.1,8,23802,2496,25982,0,13.4,38
33.98,35.52,0.1,10,23713,2496,25608,0,13.4,38
32.03,35.51,0.1,10.89,23835.64,2496,25838.61,0,14.33,37
34.72,35.51,0.1,10,24096,2496,26133,0,14.33,37
31.89,35.55,0.1,19,24355,2496,26602,0,14.33,38
29.67,35.55,0.1,11,27794,2496,29988,0,14.33,38
32.14,35.56,0.1,3,25603,2496,26732,0,14.33,38
32.01,35.56,0.1,9,24382,2496,26360,0,14.86,39
33.75,35.56,0.1,0,23018,2448,25167,0,14.86,39
32.49,35.57,0.1,9,24130,2448,26123,0,14.86,40
24.93,35.57,0.1,0,25179,2448,26793,0,14.86,40
28.32,35.56,0.1,9,25242,2448,27266,0,14.86,41
29.76,35.57,0.1,0,24070,2448,26133,0,15.83,40
29.84,35.57,0.1,0,24606,2448,26463,0,15.83,40
31.15,35.56,0.1,0,24489,2448,26815,0,15.83,39
27.36,35.57,0.1,9,24112,2448,26357,0,15.83,40
25.14,35.59,0.1,17,25161,2448,27187,0,15.83,42
17.31,35.62,0.1,21,27551,2400,29890,0,16.89,42
18.92,35.62,0.1,11,26061,2448,28608,0,16.89,43
13.16,35.63,0.1,27,26783,2448,29302,0,16.89,43
13.39,35.63,0.1,11,33424,2400,32205,0,16.89,43
15.61,35.63,0.1,3,30832,2448,30411,0,16.89,43
15.31,35.64,0.1,0,30669,2448,30290,0,17.46,43
12.21,35.64,0.1,0,29717,2448,29752,0,17.46,43
12.06,35.65,0.1,0,34198,2448,33128,0,17.46,43
10.86,35.65,0.1,18,27841,2448,30143,0,17.46,44
9.58,35.65,0.1,0,31210,2448,31076,0,17.46,43
13.41,35.65,0.1,0,32341,2448,31629,0,17.42,42
10.72,35.66,0.1,0,26874,2448,29880,0,17.42,42
8.71,35.66,0.1,26,32625,2448,31038,0,17.42,45
1.67,35.73,0.1,10,31822,2448,27606,0,17.42,46
1.17,35.73,0.1,0,34595,2448,27136,0,17.42,46
1.21,35.74,0.1,20,36360,2448,27061,0,20.27,47
0.79,35.74,0.1,10,35540,2448,24916,0,20.27,47
1.17,35.74,0.1,10,36050,2448,24406,0,20.27,47
0.96,35.77,0.1,20,35894,2496,23222,0,20.27,48
0.54,35.78,0.1,15,36298,2496,22345,0,20.27,50
0.38,35.77,0.1,15,38276,2496,22875,0,22.65,50
0.33,35.77,0.1,9,36422,2496,21831,0,22.65,51
0.21,35.78,0.1,0,40978,2496,22501,0,22.65,51
0.08,35.77,0.1,0,39287,2496,22158,0,22.65,51
0.21,35.78,0.1,9,40084,2496,20418,0,22.65,52
0.04,35.81,0.1,9,43654,2496,21241,0,26.2,52
0.04,35.82,0.1,11,40519,2496,19587,0,26.2,54
0,35.86,0.1,16,44172,2496,19662,0,26.2,53
0.21,35.87,0.1,0,45087,2496,19988,0,26.2,52
0.04,35.87,0.1,0,46026,2496,17967,0,26.2,52
0.12,35.87,0.1,11,42882,2496,17793,0,28.27,52
0,35.93,0.1,19,48768,2496,18169,0,28.27,53
0.08,35.94,0.1,22,48800,2496,17690,0,28.27,55
0,35.95,0.1,17,53826,2496,18481,0,28.27,56
0,36,0.1,21,53990,2496,18603,0,28.27,57
0,36.01,0.1,3,51735,2496,17912,0,30.97,58
0,36.07,0.1,6,53819,2496,18529,0,30.97,58
0.04,36.11,0.1,17,55074,2496,17178,0,30.97,60
0,36.15,0.1,10,56294,2496,18177,0,30.97,62
0.04,36.16,0.1,9,55498,2496,16711,0,30.97,62
0,36.16,0.1,0,54938,2544,16744,0,34.18,62
0,36.2,0.1,9,59650,2544,16327,0,34.18,63
0,36.24,0.1,9,57097,2544,15683,0,34.18,64
0,36.21,0.1,0,60448,2544,15553,0,34.18,64
0,36.22,0.1,0,62335,2544,15117,0,34.18,63
0,36.23,0.1,19,64503,2544,14893,0,37.12,64
0,36.23,0.1,11,65811,2544,14984,0,37.12,63
0,36.24,0.1,10,58439,2544,15126,0,37.12,63
0,36.25,0.1,11,64264,2544,14570,0,37.12,64
0,36.27,0.1,29,62351,2592,14758,0,37.12,65
0,36.4,0.1,27,63033,2592,17585,0,39.92,67
0,36.41,0.1,4,60651,2592,15244,0,39.92,67
0,36.42,0.1,6,61972,2592,14757,0,39.92,67
0,36.43,0.1,0,65224,2592,14612,0,39.92,68
0,36.47,0.1,9,63665,2592,15068,0,39.92,68
0,36.46,0.1,9,65244,2592,15072,0,42.81,68
0,36.48,0.1,3,59397,2592,16075,0,42.81,69
0,36.48,0.1,14,56549,2592,15186,0,42.81,70
0,36.49,0.1,1,63627,2592,15868,0,42.81,70
0,36.5,0.1,0,62206,2592,14702,0,42.81,72
0,36.53,0.1,26,61154,2592,14658,0,46.35,72
0,36.55,0.1,22,60570,2592,14884,0,46.35,74
0,36.56,0.1,18,56910,2640,15595,0,46.35,74
0,36.59,0.1,21,62802,2640,15134,0,46.35,75
0,36.62,0.1,12,62457,2640,14910,0,46.35,75
0,36.63,0.1,3,64036,2640,15184,0,49.76,76
0,36.65,0.1,8,62747,2640,15393,0,49.76,77
0,36.73,0.1,16,66616,2640,16285,0,49.76,79
0,36.8,0.1,17,65815,2640,16290,0,49.76,79
0,36.84,0.1,1,64491,2640,15621,0,49.76,79
0,36.85,0.1,0,62182,2640,15465,0,52.58,79
0,36.86,0.1,9,59766,2640,15360,0,52.58,79
0,36.88,0.1,0,62441,2640,15714,0,52.58,79
0,36.91,0.1,9,65369,2640,15658,0,52.58,80
0,36.92,0.1,0,63928,2640,15332,0,52.58,81
0,37,0.1,28,62384,2640,17634,0,55.82,84
0,37.07,0.1,29,64703,2688,15615,0,55.82,83
0,37.09,0.1,10,66562,2688,15715,0,55.82,83
0,37.11,0.1,11,63399,2688,15266,0,55.82,83
0,37.13,0.1,3,68320,2688,15560,0,55.82,83
0,37.14,0.1,9,63914,2688,15906,0,59.2,84
0,37.15,0.1,0,64438,2688,15720,0,59.2,84
0,37.16,0.1,0,65212,2688,16085,0,59.2,84
0,37.18,0.1,0,68155,2688,15788,0,59.2,84
0,37.19,0.1,9,67292,2688,15634,0,59.2,85
0,37.21,0.1,0,68952,2688,15895,0,61.98,85
0,37.21,0.1,4,69054,2736,16140,0,61.98,86
0,37.24,0.1,14,64432,2736,16742,0,61.98,88
0,37.25,0.1,9,68704,2736,16226,0,61.98,88
0,37.26,0.1,0,67846.53,2736,16064.36,0,61.98,88
0,37.26,0.1,8,70252,2736,15948,0,64.95,89
0,37.29,0.1,22,71028,2784,16303,0,64.95,90
0,37.3,0.1,28,64952,2784,15960,0,64.95,90
0,37.31,0.1,11,69740,2784,16637,0,64.95,89
0,37.33,0.1,3,72148,2784,16227,0,64.95,88
0,37.34,0.1,0,71063,2784,16246,0,67.43,88
0,37.35,0.1,0,70759,2784,16492,0,67.43,88
0,37.36,0.1,0,73868,2784,16192,0,67.43,88
0,37.36,0.1,3,71875,2784,16176,0,67.43,89
0,37.41,0.1,23,70008,2784,16742,0,67.43,91
0,37.43,0.1,1,74409,2784,16483,0,70.28,91
0,37.47,0.1,18,71696,2784,17377,0,70.28,92
0,37.48,0.1,9,67489,2784,16277,0,70.28,92
0,37.54,0.1,9,70453,2784,17365,0,70.28,93
0,37.55,0.1,3,67141,2784,17084,0,70.28,93
0,37.56,0.1,17,67268,2784,16829,0,73.14,96
0,37.64,0.1,45,61875,2832,18239,0,73.14,97
0,37.69,0.1,15,62446,2832,17195,0,73.14,98
0,37.76,0.1,25,61744,2976,17469,0,73.14,99
0,37.8,0.1,20,61210,2976,18040,0,73.14,100
0,37.88,0.1,39,57306,2976,17702,0,76.74,103
0,37.96,0.1,16,63811,2976,18926,0,76.74,103
0,38.01,0.1,17,61643,2976,18070,0,76.74,104
0,38.05,0.1,0,64812,2976,18029,0,76.74,104
0,38.1,0.1,1,67941,2976,17822,0,76.74,103
0,38.13,0.1,8,65825,2976,18550,0,80.04,104
0,38.18,0.1,1,67607,2976,17841,0,80.04,104
0,38.18,0.1,8,67011,2976,18041,0,80.04,105
0,38.24,0.1,19,67180,2976,18490,0,80.04,105
0,38.27,0.1,17,66132,2976,18276,0,80.04,105
0,38.32,0.1,1,65996,2976,18418,0,82.76,106
0,38.32,0.1,25,68263,2976,18436,0,82.76,105
0,38.36,0.1,15,67523,3024,17823,0,82.76,106
0,38.38,0.1,31,68816,3024,17829,0,82.76,108
0,38.43,0.1,9,66357,3024,17739,0,82.76,108
0,38.48,0.1,1,68754,3024,19254,0,87.34,108
0,38.52,0.1,9,69762,3024,17790,0,87.34,109
0,38.54,0.1,9,62565,3024,16650,0,87.34,110
0,38.58,0.1,10,72160,3024,17311,0,87.34,109
0,38.6,0.1,0,71767,3024,17276,0,87.34,109
0,38.62,0.1,11,71451,3024,16914,0,91.88,111
0,38.66,0.1,7,68085,3024,17964,0,91.88,111
0,38.67,0.1,0,68494,3024,17601,0,91.88,107
0,38.7,0.1,0,68778,3024,17676,0,91.88,107
0,38.7,0.1,0,69966,3024,17048,0,91.88,106
0,38.71,0.1,0,66470,3024,16995,0,95.25,106
0,38.73,0.1,4,70507,3024,17359,0,95.25,106
0,38.76,0.1,28,70708,3024,17032,0,95.25,106
0,38.77,0.1,19,66352,3024,17103,0,95.25,105
0,38.79,0.1,3,65560,3024,16933,0,95.25,103
0,38.81,0.1,0,64890,3024,16945,0,97.96,102
0,38.82,0.1,0,67960,3024,16614,0,97.96,102
0,38.88,0.1,17,65260,3024,16639,0,97.96,104
0,38.89,0.1,4,66656,3024,17655,0,97.96,105
0,38.98,0.1,14.85,67121.78,3024,17896.04,0,97.96,104
0,39.03,0.1,0,67995,3024,17680,0,100.2,104
0,39.04,0.1,0,69247,3024,17962,0,100.2,103
0,39.09,0.1,12,68579,3024,17992,0,100.2,104
0,39.18,0.1,15,66177,3024,18409,0,100.2,104
0,39.19,0.1,0,67958,3024,17900,0,100.2,104
0,39.21,0.1,0,69129,3024,17727,0,102.91,104
0,39.22,0.1,12,63932,3024,18092,0,102.91,103
0,39.26,0.1,24,66654,2976,18917,0,102.91,103
0,39.32,0.1,24,64227,2976,20366,0,102.91,101
0,39.34,0.1,3,66606,2976,18490,0,102.91,101
0,39.38,0.1,0,65925,2976,17590,0,107,100
0,39.39,0.1,0,66318,2976,18314,0,107,100
0,39.41,0.1,0,64481,2976,17788,0,107,99
0,39.49,0.1,9,65794,2976,19695,0,107,97
0,39.49,0.1,0,67049,2976,18086,0,107,97
0,39.52,0.1,3,68076,2976,18058,0,110.6,98
0,39.53,0.1,6,68933,2976,18258,0,110.6,98
0,39.55,0.1,18,69163,2976,18078,0,110.6,99
0,39.58,0.1,27,68985,2976,18855,0,110.6,102
0,39.63,0.1,9,68749,2976,18978,0,110.6,102
0,39.65,0.1,0,70731,2976,18302,0,113.36,101
0,39.65,0.1,4,65921,2976,18610,0,113.36,101
0,39.66,0.1,20,64605,3024,18558,0,113.36,101
0,39.68,0.1,18,68557,3072,18195,0,113.36,100
0,39.7,0.1,3,67452,3072,18330,0,113.36,99
0,39.67,0.1,14,67372,3072,19016,0,115.33,99
0,39.65,0.1,11,68011,3072,19534,0,115.33,99
0,39.67,0.1,1,67922,3072,19057,0,115.33,99
0,39.72,0.1,10,61018,3072,18475,0,115.33,98
0,39.74,0.1,0,65854,3072,17854,0,115.33,98
0,39.75,0.1,0,66186,3072,18515,0,117.63,100
0,39.77,0.1,27,63663,3072,18578,0,117.63,99
0,39.72,0.1,0,67949,3072,18152,0,117.63,98
0,39.7,0.1,0,70276,3072,18044,0,117.63,98
0,39.71,0.1,0,71020,3072,18112,0,117.63,96
0,39.72,0.1,0,68357,3072,18394,0,119.1,95
0,39.74,0.1,4,69696,3072,18605,0,119.1,94
0,39.75,0.1,12,67814,3072,18466,0,119.1,95
0,39.77,0.1,37,70261,3120,18593,0,119.1,96
0,39.79,0.1,13,70496,3072,19201,0,119.1,96
0,39.82,0.1,5,67567,3072,18685,0,120.77,95
0,39.84,0.1,8,69680,3072,19106,0,120.77,95
0,39.9,0.1,10,67710,3072,19255,0,120.77,95
0,39.92,0.1,10,68074,3072,19129,0,120.77,94
0,39.95,0.1,0,70193,3072,18724,0,120.77,96
0,39.96,0.1,14,69086,3072,19484,0,122.55,97
0,39.98,0.1,10,72037,3072,19278,0,122.55,98
0,40.01,0.1,14,67746,3072,19574,0,122.55,98
0,40.02,0.1,2,73849,3072,19290,0,122.55,98
0,40.03,0.1,11,68148,3072,19857,0,122.55,98
0,40.05,0.1,1,68091,3072,19275,0,125.15,96
0,40.06,0.1,13,70329,3072,20275,0,125.15,96
0,40.1,0.1,0,67073,3072,18967,0,125.15,96
0,40.14,0.1,40,68544,3072,18637,0,125.15,96
0,40.18,0.1,3,64357,3072,18008,0,125.15,96
0,40.2,0.1,9,69690,3072,18789,0,127.38,96
0,40.2,0.1,0,64979,3072,19147,0,127.38,96
0,40.22,0.1,0,68647,3072,19567,0,127.38,96
0,40.2,0.1,9,67866,3072,18675,0,127.38,96
0,40.22,0.1,0,68001,3072,18443,0,127.38,95
0,40.23,0.1,0,68523,3072,18095,0,128.47,95
0,40.25,0.1,9,68563,3072,17916,0,128.47,95
0,40.24,0.1,0,69111,3072,18694,0,128.47,94
0,40.25,0.1,9,69324,3072,18333,0,128.47,94
0,40.27,0.1,0,68112,3072,18905,0,128.47,94
0,40.28,0.1,0,68289,3072,18338,0,130.11,93
0,40.29,0.1,7,70161,3072,18290,0,130.11,92
0,40.3,0.1,9,65629,3072,18685,0,130.11,92
0,40.31,0.1,46,66152,3072,19000,0,130.11,93
0,40.32,0.1,7,66539,3072,19199,0,130.11,94
0,40.34,0.1,15,66564,3072,18147,0,130.83,95
0,40.36,0.1,0,67290,3072,18360,0,130.83,95
0,40.38,0.1,9,70783,3072,17627,0,130.83,96
0,40.39,0.1,0,67909,3072,17388,0,130.83,95
0,40.39,0.1,0,68864,3072,17503,0,130.83,93
0,40.41,0.1,0,73361,3072,17730,0,131.56,92
0,40.42,0.1,0,69196,3072,17970,0,131.56,91
0,40.42,0.1,0,70604,3072,17741,0,131.56,91
0,40.46,0.1,9,71500,3072,17568,0,131.56,91
0,40.49,0.1,9,69161,3072,17968,0,131.56,91
0,40.5,0.1,0,70611,3072,17699,0,132.08,88
0,40.39,0.1,4,74798,3072,17402,0,132.08,87
0,40.4,0.1,0,72177,3072,17237,0,132.08,85
0,40.42,0.1,35,74023,3120,17636,0,132.08,84
0,40.42,0.1,9,72698,3120,17554,0,132.08,83
0,40.43,0.1,6,71308,3120,18147,0,132.31,80
0,40.44,0.1,0,72718,3120,17449,0,132.31,81
0,40.47,0.1,9,74228,3120,18673,0,132.31,79
0,40.49,0.1,8,73314,3120,17684,0,132.31,80
0,40.5,0.1,1,70820,3120,17841,0,132.31,80
0,40.51,0.1,17,69255,3120,17594,0,132.69,82
0,40.53,0.1,19,67444,3120,17682,0,132.69,82
0,40.54,0.1,0,68759,3120,17656,0,132.69,81
0,40.49,0.1,9,72137,3120,18223,0,132.69,81
0,40.51,0.1,0,69403,3120,17319,0,132.69,79
0,40.51,0.1,0,71209,3120,17378,0,132.31,78
0,40.53,0.1,13,70950,3120,17239,0,132.31,79
0,40.47,0.1,0,70856,3120,17620,0,132.31,78
0,40.4,0.1,23,69954,3120,17559,0,132.31,77
0,40.37,0.1,30,68632,3120,17707,0,132.31,78
0,40.38,0.1,6,68796,3120,17753,0,132.29,79
0,40.39,0.1,9,69598,3120,17788,0,132.29,78
0,40.4,0.1,0,69361,3120,17563,0,132.29,77
0,40.41,0.1,0,73024,3120,17336,0,132.29,77
0,40.43,0.1,3,68667,3120,17959,0,132.29,78
0,40.43,0.1,6,68904,3120,17722,0,131.7,76
0,40.37,0.1,19,69228,3120,18505,0,131.7,79
0,40.42,0.1,19,69001,3120,18833,0,131.7,81
0,40.43,0.1,9,72024,3120,18979,0,131.7,82
0,40.47,0.1,10,69195,3120,20522,0,131.7,83
0,40.49,0.1,6,75796,3120,17595,0,131.81,83
0,40.5,0.1,4,68854,3120,17581,0,131.81,83
0,40.52,0.1,0,71137,3120,17829,0,131.81,83
0,40.53,0.1,20,68435,3072,17616,0,131.81,83
0,40.54,0.1,24,64554,3072,18221,0,131.81,84
0,40.56,0.1,6,68976,3072,18459,0,131.66,84
0,40.57,0.1,3,69976,3072,18157,0,131.66,84
0,40.54,0.1,6,70568,3072,18382,0,131.66,83
0,40.55,0.1,0,70115,3072,18285,0,131.66,82
0,40.57,0.1,0,66896,3072,17710,0,131.66,81
0,40.57,0.1,0,65536,3072,17059,0,131.93,82
0,40.63,0.1,9,66944,3072,18437,0,131.93,81
0,40.64,0.1,0,63639,3072,17960,0,131.93,79
0,40.64,0.1,0,70713,3072,18095,0,131.93,79
0,40.65,0.1,0,67817,3072,17470,0,131.93,79
0,40.66,0.1,9,70263,3072,17925,0,131.29,80
0,40.68,0.1,4,66350,3024,17942,0,131.29,79
0,40.7,0.1,8,68319,3024,18190,0,131.29,79
0,40.74,0.1,21,69011,2976,19204,0,131.29,79
0,40.76,0.1,21,71875,2976,17680,0,131.29,79
0,40.7,0.1,9,69354,2976,17804,0,132.07,80
0,40.7,0.1,0,70012,2976,17525,0,132.07,80
0,40.63,0.1,0,66471,2928,17225,0,132.07,79
0,40.65,0.1,0,70505,2928,16968,0,132.07,79
0,40.6,0.1,0,68154,2928,17544,0,132.07,79
0,40.56,0.1,0,68605,2928,17024,0,131.42,78
0,40.47,0.1,0,70829.7,2928,16992.08,0,131.42,77
0,40.48,0.1,0,66646,2880,17701,0,131.42,75
0,40.49,0.1,0,70946,2880,17025,0,131.42,72
0,40.51,0.1,0,73246,2880,16959,0,131.42,73
0,40.45,0.1,18,69953,2880,17378,0,130.03,74
0,40.38,0.1,4,69927,2880,17005,0,130.03,74
0,40.39,0.1,0,69845,2880,16745,0,130.03,74
0,40.37,0.1,20,70731,2880,16771,0,130.03,74
0,40.38,0.1,18,74252,2880,17069,0,130.03,73
0,40.39,0.1,11,75035,2880,17030,0,128.43,72
0,40.3,0.1,10,73462,2880,16818,0,128.43,73
0,40.31,0.1,0,71849,2880,16591,0,128.43,73
0,40.31,0.1,0,72419,2880,16131,0,128.43,73
0,40.25,0.1,0,71669,2880,16037,0,128.43,73
0,40.2,0.1,0,71820,2880,16731,0,126.87,71
0,40.2,0.1,0,68800,2880,16969,0,126.87,71
0,40.15,0.1,9,70972,2880,16785,0,126.87,72
0,40.15,0.1,0,74046,2880,16735,0,126.87,72
0,40.09,0.1,0,71831,2880,16238,0,126.87,72
0,40.1,0.1,9,73848,2880,16683,0,125.2,73
0,40.14,0.1,13,74961,2880,16592,0,125.2,74
0,40.13,0.1,9,72962,2880,17071,0,125.2,74
0,40.07,0.1,20,70378,2832,16933,0,125.2,72
0,40.05,0.1,0,72538,2832,16825,0,125.2,72
0,40.06,0.1,29,72990,2832,17326,0,123.18,72
0,40.07,0.1,1,71251,2832,17064,0,123.18,71
0,40.08,0.1,0,77590,2832,16826,0,123.18,69
0,40.09,0.1,0,70682,2832,16564,0,123.18,69
0,40.1,0.1,9,74441,2832,16616,0,123.18,68
0,40.11,0.1,0,65989,2832,16872,0,121.72,66
0,40.12,0.1,0,69858,2832,16309,0,121.72,65
0,40.13,0.1,0,70252,2832,16260,0,121.72,65
0,40.18,0.1,9,71844,2832,17205,0,121.72,66
0,40.19,0.1,0,69356,2832,16793,0,121.72,65
0,40.2,0.1,0,74565,2832,16057,0,120.38,64
0,40.2,0.1,4,72562,2832,16143,0,120.38,64
0,40.21,0.1,0,75118,2832,16393,0,120.38,64
0,40.14,0.1,20,74475,2832,16426,0,120.38,64
0,40.15,0.1,0,76962,2832,15523,0,120.38,63
0,40.15,0.1,21,74505,2832,15941,0,118.35,63
0,40.15,0.1,0,74941,2832,15937,0,118.35,63
0,40.16,0.1,0,71960,2832,15394,0,118.35,63
0,40.16,0.1,0,74094,2784,15384,0,118.35,63
0,40.17,0.1,0,73336,2784,15370,0,118.35,63
0,40.17,0.1,0,71525,2784,15323,0,116.24,63
0,40.18,0.1,9,77552,2784,15679,0,116.24,63
0,40.18,0.1,0,70447,2784,15306,0,116.24,62
0,40.11,0.1,0,78136,2784,15239,0,116.24,63
0,40.12,0.1,9,74490,2784,15109,0,116.24,63
0,40.12,0.1,0,76152,2784,14473,0,113.66,63
0,40.13,0.1,4,74437,2784,14492,0,113.66,63
0,40.13,0.1,0,76756,2784,14520,0,113.66,61
0,40.14,0.1,20,80721,2784,14653,0,113.66,61
0,40.14,0.1,9,75100,2784,14829,0,113.66,60
0,40.15,0.1,21,76792,2784,14925,0,112.41,59
0,40.16,0.1,0,76051,2784,14812,0,112.41,58
0,40.17,0.1,0,76682,2784,14820,0,112.41,58
0,40.18,0.1,9,74090,2784,14651,0,112.41,58
0,40.19,0.1,0,78727,2784,14319,0,112.41,58
0,40.19,0.1,0,80041,2784,14465,0,110.29,58
0,40.2,0.1,0,73312,2784,14143,0,110.29,58
0,40.2,0.1,0,73057,2784,14195,0,110.29,58
0,40.2,0.1,0,70113,2784,14257,0,110.29,57
0,40.22,0.1,0,71805,2784,14114,0,110.29,57
0,40.22,0.1,0,73533,2784,13848,0,108.35,57
0,40.17,0.1,4,76089,2784,14202,0,108.35,57
0,40.09,0.1,0,73220,2784,14171,0,108.35,57
0,40.1,0.1,20,76975,2784,13793,0,108.35,57
0,40.11,0.1,20,71780,2784,14158,0,108.35,57
0,40.12,0.1,10,74150,2784,14083,0,105.84,57
0,40.12,0.1,0,73286,2784,13985,0,105.84,56
0,40.12,0.1,0,69514,2784,14355,0,105.84,56
0,40.13,0.1,0,71390,2784,13925,0,105.84,55
0,40.14,0.1,0,73752,2784,14298,0,105.84,54
0,40.14,0.1,0,74084,2784,14191,0,103.13,52
0,40.15,0.1,0,71764,2784,13957,0,103.13,52
0,40.15,0.1,0,70003,2784,13934,0,103.13,52
0,40.16,0.1,0,73025,2784,13934,0,103.13,51
0,40.09,0.1,0,76410,2736,13740,0,103.13,51
0,40.05,0.1,0,78121,2736,13476,0,101.11,51
0,40.06,0.1,4,75138,2736,13732,0,101.11,50
0,40.06,0.1,10,74721,2688,13683,0,101.11,50
0,40.07,0.1,10,72213,2736,13465,0,101.11,49
