"all_..idle","X..memused","X..swpused","proc.s","cswch.s","file.nr","sum_intr.s","rtps","ldavg.1","tcpsck"
0,27.73,0.1,19,69522,2544,15211,0,85.53,54
0,27.72,0.1,4,71318,2640,15720,0,85.53,54
0,27.73,0.1,10,69769,2640,15751,0,86.53,52
0,27.74,0.1,0,75757,2640,15562,0,86.53,50
0,27.74,0.1,0,66340,2640,15227,0,86.53,50
0,27.76,0.1,0,69347,2640,15658,0,86.53,50
0,27.73,0.1,0,69951,2640,15538,0,86.53,50
0,27.67,0.1,3,74488,2640,15208,0,86.33,47
0,27.68,0.1,15,72496,2640,15068,0,86.33,47
0,27.64,0.1,12,74564,2640,16373,0,86.33,47
0,27.65,0.1,0,66462,2640,15239,0,86.33,47
0,27.66,0.1,8,71322,2640,15473,0,86.33,47
0,27.73,0.1,10,73476,2640,16142,0,86.78,47
0,27.74,0.1,12,73896,2640,15657,0,86.78,49
0,27.76,0.1,6,73737,2640,15477,0,86.78,48
0,27.78,0.1,10,72425,2640,15588,0,86.78,46
0,27.79,0.1,3.96,68422.77,2640,15371.29,0,86.78,46
0,27.75,0.1,8,68239,2640,15742,0,86.32,46
0,27.71,0.1,11,71485,2688,15574,0,86.32,46
0,27.67,0.1,0,69898,2688,15547,0,86.32,46
0,27.67,0.1,0,73346,2688,14620,0,86.32,45
0,27.69,0.1,0,74265,2688,15191,0,86.32,45
0,27.7,0.1,9,72192,2688,15138,0,85.49,46
0,27.72,0.1,18,72167,2688,15320,0,85.49,46
0,27.73,0.1,3,72374,2736,15015,0,85.49,46
0,27.69,0.1,0,72512,2736,16613,0,85.49,45
0,27.63,0.1,0,70633,2736,14963,0,85.49,44
0,27.63,0.1,0,73894,2736,14956,0,85.45,46
0,27.71,0.1,27,71135,2736,16174,0,85.45,46
0,27.73,0.1,0,67433,2736,14846,0,85.45,45
0,27.74,0.1,13,73609,2736,15278,0,85.45,46
0,27.76,0.1,10,72232,2736,15279,0,85.45,46
0,27.73,0.1,9,70910,2736,15574,0,85.74,45
0,27.72,0.1,10,72273,2736,15321,0,85.74,45
0,27.73,0.1,3,69492,2736,15255,0,85.74,44
0,27.69,0.1,6,69236,2736,15706,0,85.74,44
0,27.64,0.1,9,67565,2736,14689,0,85.74,45
0,27.65,0.1,0,74015,2736,15009,0,86.08,44
0,27.6,0.1,18,75993,2736,15344,0,86.08,44
0,27.62,0.1,21,71338,2736,15391,0,86.08,45
0,27.6,0.1,9,68049,2736,15579,0,86.08,46
0,27.61,0.1,3,69318,2736,14734,0,86.08,46
0,27.63,0.1,6,71402,2736,15070,0,86.15,45
0,27.65,0.1,0,75018,2736,15256,0,86.15,45
0,27.76,0.1,27,72313,2736,18017,0,86.15,47
0,27.79,0.1,10,72917,2736,15749,0,86.15,46
0,27.8,0.1,4,72833,2736,15429,0,86.15,45
0,27.78,0.1,12,67670,2736,15977,0,85.74,48
0,27.78,0.1,25,67499,2784,16697,0,85.74,48
0,27.81,0.1,9,63362,2784,15559,0,85.74,49
0,27.82,0.1,8,64816,2784,15614,0,85.74,50
0,27.79,0.1,9,65920,2784,15913,0,85.74,49
0,27.82,0.1,10,72803,2784,15568,0,87.28,50
0,27.83,0.1,18,71933,2784,15877,0,87.28,50
0,27.86,0.1,3,73597,2784,15579,0,87.28,49
0,27.85,0.1,0,69275,2784,15801,0,87.28,49
0,27.87,0.1,0,68901,2784,15765,0,87.28,49
0,27.91,0.1,9,68113,2784,15953,0,88.3,50
0,27.96,0.1,17,73497,2784,17418,0,88.3,51
0,28.03,0.1,1,77098,2784,16944,0,88.3,51
0,27.96,0.1,10,74254,2736,16086,0,88.3,50
0,27.97,0.1,4,69607,2736,15962,0,88.3,50
0,27.97,0.1,0,69926,2736,15860,0,87.63,51
0,27.95,0.1,19,73429,2736,16091,0,87.63,51
0,27.96,0.1,3,75224,2736,16244,0,87.63,52
0,27.93,0.1,8,70913,2736,16216,0,87.63,53
0,27.91,0.1,7,67851,2736,16073,0,87.63,53
0,27.86,0.1,9,69260,2736,16219,0,87.66,53
0,27.88,0.1,18,67113,2736,15943,0,87.66,52
0,27.85,0.1,3,71600,2736,16038,0,87.66,52
0,27.83,0.1,3,67407,2736,16114,0,87.66,53
0,27.9,0.1,15,68132,2688,16185,0,87.66,53
0,27.82,0.1,0,72048,2688,16205,0,87.53,53
0,27.8,0.1,9,64960,2688,16783,0,87.53,51
0,27.74,0.1,10,71146,2688,15860,0,87.53,51
0,27.75,0.1,0,70190,2688,15951,0,87.53,51
0,27.76,0.1,4,65670,2688,15936,0,87.53,51
0,27.78,0.1,0,67361,2688,15912,0,86.77,50
0,27.79,0.1,12,72255,2688,15929,0,86.77,51
0,27.81,0.1,7,67153,2688,16127,0,86.77,51
0,27.83,0.1,0,68337,2688,15966,0,86.77,51
0,27.86,0.1,9,69207,2688,16811,0,86.77,51
0,27.91,0.1,9,70748,2688,16784,0,85.83,52
0,27.95,0.1,20,67583,2688,16080,0,85.83,52
0,27.94,0.1,18,71068,2688,17798,0,85.83,53
0,27.96,0.1,12,69524,2640,16072,0,85.83,55
0,28,0.1,9,66652,2640,16506,0,85.83,55
0,28.01,0.1,0,67305,2640,16252,0,85.68,53
0,27.99,0.1,9,73135,2640,16152,0,85.68,53
0,27.97,0.1,8,71888,2640,16234,0,85.68,54
0,28.03,0.1,28,74402,2640,16314,0,85.68,55
0,28.05,0.1,12,71218,2640,17221,0,85.68,54
0,28.02,0.1,3,67202,2640,16571,0,84.58,55
0,28.04,0.1,16,68073,2640,16568,0,84.58,55
0,28.09,0.1,9,72805,2640,16141,0,84.58,55
0,28.13,0.1,17,72220,2640,16943,0,84.58,57
0,28.18,0.1,12,74146,2640,17082,0,84.58,58
0,28.13,0.1,7,70982,2640,16339,0,85.1,58
0,28.14,0.1,14,71144,2688,16321,0,85.1,57
0,28.1,0.1,6,74987,2688,16187,0,85.1,57
0,28.11,0.1,3,71308,2688,15985,0,85.1,56
0,28.13,0.1,0,74401,2688,16151,0,85.1,55
0,28.11,0.1,8,74311,2688,16213,0,85.25,56
0,28.11,0.1,18,70359,2688,17106,0,85.25,59
0,28.13,0.1,10,72511,2688,15667,0,85.25,56
0,28.18,0.1,19,68829,2688,15783,0,85.25,57
0,28.15,0.1,20,59979,2688,15589,0,85.25,57
0,28.16,0.1,0,68554,2688,15730,0,85.63,54
0,28.19,0.1,10,73534,2736,15517,0,85.63,55
0,28.11,0.1,12,74949,2736,16129,0,85.63,55
0,28.18,0.1,15,73304,2736,17588,0,85.63,55
0,28.2,0.1,0,70478,2736,16159,0,85.63,54
0,28.21,0.1,9,72420,2736,16206,0,85.66,54
0,28.23,0.1,11,71809,2736,16355,0,85.66,54
0,28.23,0.1,0,74729,2736,16138,0,85.66,54
0,28.25,0.1,6,76015,2736,15913,0,85.66,55
0,28.3,0.1,6,70493,2736,17238,0,85.66,55
0,28.29,0.1,0,70472,2736,16077,0,86.01,54
0.04,28.28,0.1,0,70607,2736,15594,0,86.01,52
0,28.25,0.1,0,70583,2736,16105,0,86.01,52
0,28.27,0.1,19,69861,2736,15912,0,86.01,53
0,28.29,0.1,11,67911,2736,16405,0,86.01,53
0,28.31,0.1,9,72200,2736,16287,0,86.81,53
0,28.33,0.1,10,69672,2736,16186,0,86.81,53
0,28.34,0.1,0,66886,2736,16268,0,86.81,52
0,28.36,0.1,0,70357,2736,15821,0,86.81,51
0,28.38,0.1,0,72708,2736,15935,0,86.81,51
0,28.38,0.1,0,72432,2736,15838,0,87.46,51
0,28.36,0.1,20,74542,2736,15859,0,87.46,51
0,28.34,0.1,0,74599,2736,15730,0,87.46,51
0,28.26,0.1,4,68393,2736,15752,0,87.46,51
0,28.25,0.1,8,71053,2736,15703,0,87.46,50
0,28.2,0.1,3,69574,2736,15683,0,87.19,50
0,28.21,0.1,6,67384,2736,15901,0,87.19,50
0,28.23,0.1,9,67525,2736,16230,0,87.19,51
0,28.24,0.1,10,69914,2736,15795,0,87.19,51
0,28.25,0.1,19,68377,2736,16750,0,87.19,52
0,28.29,0.1,1,71250,2736,15596,0,86.93,53
0,28.36,0.1,36,61452,2736,15659,0,86.93,54
0,28.39,0.1,4,71232,2736,16986,0,86.93,55
0,28.34,0.1,6,71596,2736,16139,0,86.93,55
0,28.35,0.1,0,71019,2736,16153,0,86.93,55
0,28.37,0.1,11,65496,2736,15902,0,87.1,53
0,28.38,0.1,8,69429,2736,16119,0,87.1,54
0,28.43,0.1,13,67264,2736,17412,0,87.1,54
0,28.45,0.1,0,69621,2736,15808,0,87.1,52
0,28.32,0.1,0,70404,2736,15777,0,87.1,52
0,28.33,0.1,0,67798,2736,15875,0,87.33,52
0,28.36,0.1,9,65758,2736,16843,0,87.33,52
0,28.39,0.1,9,64531,2736,16331,0,87.33,52
0,28.39,0.1,19,68115,2736,16214,0,87.33,51
0,28.41,0.1,7,63033,2736,16321,0,87.33,52
0,28.45,0.1,15,67236,2736,17300,0,88.1,52
0,28.49,0.1,9,66518,2736,16176,0,88.1,53
0,28.43,0.1,10,66699,2736,16419,0,88.1,52
0,28.44,0.1,0,66379,2736,16171,0,88.1,50
0,28.46,0.1,0,68663,2736,16118,0,88.1,48
0,28.46,0.1,27,66206,2736,17610,0,88.34,51
0,28.48,0.1,18,67415,2736,16415,0,88.34,50
0,28.49,0.1,9,72556,2736,16612,0,88.34,51
0,28.51,0.1,3,68501,2736,16604,0,88.34,51
0,28.51,0.1,19,72756,2736,16904,0,88.34,52
0,28.3,0.1,0,76321,2784,16738,0,89.03,50
0,28.32,0.1,0,75120,2784,16024,0,89.03,49
0,28.34,0.1,9,72543,2784,16616,0,89.03,49
0,28.37,0.1,19,75727,2784,16445,0,89.03,49
0,28.33,0.1,4,73822,2784,16543,0,89.03,49
0,28.31,0.1,0,73389,2784,16731,0,89.51,49
0,28.31,0.1,0,68560,2736,16587,0,89.51,49
0,28.33,0.1,19,71421,2688,17569,0,89.51,48
0,28.31,0.1,9,71253,2688,16608,0,89.51,48
0,28.31,0.1,0,71483,2688,16484,0,89.51,48
0,28.33,0.1,0,69986,2688,16491,0,89.07,47
0,28.34,0.1,18,71037,2736,16758,0,89.07,47
0,28.35,0.1,9,68291,2736,16654,0,89.07,48
0,28.35,0.1,12,73175,2736,16676,0,89.07,47
0,28.36,0.1,2,72952,2736,16545,0,89.07,48
0,28.38,0.1,7,71766,2736,16731,0,88.98,48
0,28.4,0.1,0,69923,2736,16204,0,88.98,48
0,28.39,0.1,9,71769,2736,16584,0,88.98,49
0,28.41,0.1,18,71908,2736,16427,0,88.98,49
0,28.43,0.1,13,70902,2736,16464,0,88.98,50
0,28.45,0.1,1,69337,2736,16838,0,88.5,49
0,28.48,0.1,9,68563,2736,16851,0,88.5,50
0,28.43,0.1,10,67839,2736,16657,0,88.5,50
0,28.44,0.1,0,68673,2736,16708,0,88.5,51
0,28.5,0.1,9,68944,2736,18041,0,88.5,52
0,28.54,0.1,9,68359,2736,17275,0,88.86,52
0,28.56,0.1,35,67219,2736,17326,0,88.86,54
0,28.48,0.1,1,69095,2736,17416,0,88.86,54
0,28.5,0.1,3,66451,2736,17203,0,88.86,53
0,28.48,0.1,9,70631,2736,17543,0,88.86,54
0,28.5,0.1,0,72449,2736,17306,0,87.75,54
0,28.55,0.1,9,70625,2736,17079,0,87.75,54
0,28.62,0.1,34,67199,2736,18285,0,87.75,57
0,28.7,0.1,24,66161,2784,20288,0,87.75,59
0,28.74,0.1,10,64664,2784,18169,0,87.75,58
0,28.73,0.1,0,66600,2784,17643,0,88.89,56
0,28.75,0.1,0,67002,2784,17490,0,88.89,55
0,28.77,0.1,10,64667,2784,17464,0,88.89,54
0,28.72,0.1,0,66370,2784,17367,0,88.89,54
0,28.73,0.1,0,62674,2784,17252,0,88.89,54
0,28.74,0.1,18,64750,2784,17631,0,89.54,57
0,28.72,0.1,27,70225,2832,17453,0,89.54,56
0,28.66,0.1,8,67952,2832,17311,0,89.54,57
0,28.74,0.1,22,64348,2832,16871,0,89.54,58
0,28.74,0.1,0,68172,2832,16592,0,89.54,58
0,28.75,0.1,8,71088,2784,17019,0,89.9,59
0,28.71,0.1,4,63907,2784,17238,0,89.9,58
0,28.76,0.1,33,64893,2784,18590,0,89.9,61
0,28.78,0.1,10,67543,2784,17073,0,89.9,60
0,28.74,0.1,4,67692,2784,17132,0,89.9,59
0,28.71,0.1,9,69093,2784,17188,0,89.91,59
0,28.66,0.1,0,65350,2784,17093,0,89.91,58
0,28.68,0.1,13,64943,2784,17128,0,89.91,59
0,28.71,0.1,6,65964,2784,17776,0,89.91,59
0,28.76,0.1,18,67856,2784,16979,0,89.91,62
0,28.81,0.1,18,71991,2784,17957,0,90.8,60
0,28.84,0.1,11,66114,2784,16987,0,90.8,60
0,28.9,0.1,26,69569,2784,18778,0,90.8,63
0,28.9,0.1,22,65368,2784,18857,0,90.8,63
0,28.86,0.1,0,65022,2784,17697,0,90.8,63
0,28.84,0.1,9,69136,2784,17412,0,90.97,64
0,28.78,0.1,0,70824,2784,17197,0,90.97,63
0,28.8,0.1,0,61753,2784,17293,0,90.97,63
0,28.83,0.1,8,63419,2784,17430,0,90.97,63
0,28.87,0.1,40,61666,2784,17403,0,90.97,65
0,28.89,0.1,9,68621,2784,18224,0,91.78,67
0,28.88,0.1,9,70909,2784,17304,0,91.78,67
0,28.9,0.1,19,74712,2784,17434,0,91.78,67
0,28.89,0.1,0,71261,2784,17460,0,91.78,66
0,28.92,0.1,0,71281,2784,17296,0,91.78,66
0,28.94,0.1,16,68335,2784,17642,0,92.83,68
0,29,0.1,13,71105,2784,17307,0,92.83,68
0,28.93,0.1,0,69242,2784,17431,0,92.83,67
0,28.96,0.1,12,67920,2784,17434,0,92.83,68
0,28.97,0.1,0,66779,2784,17459,0,92.83,67
0,28.98,0.1,0,64367,2784,17480,0,94.21,67
0,29,0.1,0,61054,2784,17340,0,94.21,68
0,29.03,0.1,26,65228,2784,17653,0,94.21,69
0,29.05,0.1,9,64207,2784,17871,0,94.21,69
0,29.1,0.1,22,66167,2784,18484,0,94.21,68
0,29.11,0.1,0,66695,2784,18142,0,95.07,68
0,29.13,0.1,0,65763,2784,17832,0,95.07,68
0,29.18,0.1,36,66721,2784,18082,0,95.07,70
0,29.21,0.1,1,67419,2784,18181,0,95.07,70
0,29.27,0.1,12,64070,2784,19325,0,95.07,70
0,29.28,0.1,6,64718,2784,19931,0,95.87,71
0,29.33,0.1,20,67645,2784,18638,0,95.87,69
0,29.3,0.1,9,68020,2784,18462,0,95.87,70
0,29.32,0.1,3,67947,2784,18249,0,95.87,70
0,29.33,0.1,0,69961,2784,18334,0,95.87,69
0,29.31,0.1,0,71368,2784,18546,0,98.2,68
0,29.33,0.1,3,67456,2784,18228,0,98.2,68
0,29.32,0.1,6,69358,2784,19282,0,98.2,65
0,29.39,0.1,9,69556,2784,18261,0,98.2,64
0,29.26,0.1,21,70332,2736,18077,0,98.2,64
0,29.28,0.1,0,69276,2736,18028,0,99.55,64
0,29.3,0.1,0,72026,2736,18126,0,99.55,64
0,29.32,0.1,10,73655,2736,17930,0,99.55,64
0,29.33,0.1,0,72568,2736,18167,0,99.55,64
0,29.33,0.1,3,77593,2736,17670,0,99.55,64
0,29.31,0.1,6,70526,2736,17963,0,99.74,62
0,29.33,0.1,19,69429,2736,17629,0,99.74,63
0,29.38,0.1,1,69976,2736,18635,0,99.74,62
0,29.42,0.1,12,72527,2736,17802,0,99.74,61
0,29.37,0.1,9,69060,2736,17947,0,99.74,62
0,29.39,0.1,9,71882,2736,19017,0,100.4,62
0,29.36,0.1,0,68970.3,2736,17963.37,0,100.4,59
0,29.38,0.1,0,67285,2736,17569,0,100.4,58
0,29.23,0.1,0,71818,2736,17428,0,100.4,58
0,29.19,0.1,14,69428,2736,17208,0,100.4,58
0,29.23,0.1,25,69945,2736,18412,0,100.21,59
0,29.25,0.1,0,71423,2736,17016,0,100.21,59
0,29.28,0.1,32,68583,2736,18523,0,100.21,62
0,29.22,0.1,23,67429,2736,19210,0,100.21,61
0,29.24,0.1,4.95,68367.33,2736,17955.45,0,100.21,61
0,29.27,0.1,7,60846,2736,17484,0,102.12,61
0,29.32,0.1,17,68440,2736,18546,0,102.12,60
0,29.3,0.1,0,67915,2736,17612,0,102.12,58
0,29.35,0.1,21,70583,2736,18580,0,102.12,58
0,29.36,0.1,0,71685,2736,17575,0,102.12,58
0,29.36,0.1,0,67654,2736,17645,0,102.27,57
0,29.36,0.1,0,70457,2736,17621,0,102.27,57
0,29.37,0.1,0,69939,2736,17330,0,102.27,57
0,29.38,0.1,9,68643,2736,17833,0,102.27,58
0,29.45,0.1,9,70022,2736,18239,0,102.27,56
0,29.42,0.1,38,72876,2688,17360,0,103.45,56
0,29.4,0.1,1,70061,2688,17273,0,103.45,55
0,29.42,0.1,10,71444,2688,16730,0,103.45,56
0,29.46,0.1,9,71203,2688,17438,0,103.45,56
0,29.49,0.1,0,70909,2688,17775,0,103.45,56
0,29.51,0.1,0,67745,2688,17243,0,105.17,54
0,29.52,0.1,11,70220,2736,17285,0,105.17,54
0,29.54,0.1,3,73611,2736,17192,0,105.17,54
0,29.58,0.1,9,72614,2736,17287,0,105.17,54
0,29.59,0.1,0,71906,2736,17293,0,105.17,54
0,29.58,0.1,8,67288,2736,17506,0,107.16,56
0,29.65,0.1,10,71850,2736,17382,0,107.16,55
0,29.63,0.1,0,73498,2736,17150,0,107.16,53
0,29.65,0.1,0,72909,2736,17106,0,107.16,52
0,29.62,0.1,0,68520,2736,16725,0,107.16,52
0,29.64,0.1,21,73393,2736,16207,0,106.75,52
0,29.65,0.1,0,77506,2736,16749,0,106.75,51
0,29.63,0.1,10,75891,2736,16500,0,106.75,49
0,29.6,0.1,0,73370,2736,16412,0,106.75,48
0,29.6,0.1,9,73906,2736,17205,0,106.75,48
0,29.61,0.1,0,67188,2736,16282,0,105.73,47
0,29.62,0.1,11,71726,2736,16159,0,105.73,48
0,29.61,0.1,9,71482,2736,16375,0,105.73,47
0,29.64,0.1,11,69099,2736,16476,0,105.73,49
0,29.62,0.1,10,73089,2736,16611,0,105.73,49
0,29.49,0.1,9,73118,2736,16710,0,104.71,49
0,29.45,0.1,0,72245,2736,16219,0,104.71,48
0,29.49,0.1,9,70172,2688,18028,0,104.71,48
0,29.51,0.1,8,76206,2688,16135,0,104.71,49
0,29.56,0.1,10,73383,2688,17027,0,104.71,50
0,29.58,0.1,30,72714,2736,16608,0,103.93,52
0,29.63,0.1,9,70802,2736,17370,0,103.93,53
0,29.65,0.1,19,71674,2736,16893,0,103.93,53
0,29.58,0.1,0,73698,2736,16753,0,103.93,54
0,29.58,0.1,17,75652,2736,17051,0,103.93,54
0,29.6,0.1,10,70838,2736,18826,0,104.58,55
0,29.53,0.1,11,72568,2688,17838,0,104.58,54
0,29.59,0.1,9,73689,2688,17678,0,104.58,55
0,29.55,0.1,15,71695,2688,17134,0,104.58,56
0,29.58,0.1,6,69418,2688,17666,0,104.58,55
0,29.4,0.1,0,72158,2688,16924,0,104.53,54
0,29.42,0.1,0,74610,2688,16073,0,104.53,55
0,29.44,0.1,21,73955,2688,16585,0,104.53,57
0,29.44,0.1,6,72725,2688,17589,0,104.53,57
0,29.45,0.1,0,73110,2688,16434,0,104.53,57
0,29.5,0.1,30,75479,2736,16320,0,104.49,56
0,29.48,0.1,9,72421,2736,16686,0,104.49,57
0,29.47,0.1,22,74738,2784,17120,0,104.49,55
0,29.41,0.1,6,75635,2784,17568,0,104.49,54
0,29.45,0.1,9,73939,2784,17637,0,104.49,55
0,29.41,0.1,9,75590,2784,17080,0,105.41,54
0,29.34,0.1,14,75732,2784,17056,0,105.41,56
0,29.42,0.1,15,77509,2784,16907,0,105.41,56
0,29.42,0.1,12,74007,2736,18574,0,105.41,55
0,29.43,0.1,9,74953,2736,17134,0,105.41,57
0,29.46,0.1,9,77587,2736,17032,0,104.82,57
0,29.44,0.1,9,72435,2736,17022,0,104.82,58
0,29.42,0.1,0,74051,2736,16508,0,104.82,58
0,29.44,0.1,9,74822,2736,18145,0,104.82,57
0,29.36,0.1,9,76773,2736,17045,0,104.82,57
0,29.36,0.1,4,75532,2736,16957,0,104.83,57
0,29.4,0.1,39,78900,2784,17457,0,104.83,60
0,29.41,0.1,34,73542,2784,18486,0,104.83,61
0,29.39,0.1,1,72589,2784,18591,0,104.83,61
0,29.41,0.1,8,73044,2784,17540,0,104.83,62
0,29.46,0.1,1,74533,2784,17662,0,105.49,62
0,29.44,0.1,18,75124,2784,17543,0,105.49,62
0,29.48,0.1,9,77903,2784,17283,0,105.49,62
0,29.5,0.1,3,75559,2784,17218,0,105.49,62
0,29.51,0.1,0,74228,2784,17262,0,105.49,62
0,29.49,0.1,0,73611,2784,17254,0,105.21,61
0,29.44,0.1,9,74887,2784,16990,0,105.21,61
0,29.42,0.1,0,73784,2784,16948,0,105.21,61
0,29.45,0.1,9,68616,2784,17141,0,105.21,62
0,29.44,0.1,0,66766,2784,16848,0,105.21,62
0,29.39,0.1,13,72029,2832,17364,0,105.03,63
0,29.41,0.1,10,70627,2832,17275,0,105.03,63
0,29.38,0.1,19,72421,2832,17505,0,105.03,65
0,29.33,0.1,9,69062,2832,17212,0,105.03,64
0,29.31,0.1,0,67958,2832,17212,0,105.03,64
0,29.33,0.1,18,67918,2832,17218,0,105.19,67
0,29.35,0.1,27,69915,2832,16911,0,105.19,66
0,29.37,0.1,0,71482,2832,17127,0,105.19,66
0,29.38,0.1,3,74300,2832,17255,0,105.19,64
0,29.37,0.1,0,76924,2832,17155,0,105.19,64
0,29.39,0.1,9,79117,2832,17153,0,105.01,65
0,29.37,0.1,9,76865,2832,17223,0,105.01,66
0,29.38,0.1,3,71710,2832,17085,0,105.01,66
0,29.37,0.1,11,73809,2832,17131,0,105.01,65
0,29.42,0.1,4,68773,2832,17980,0,105.01,66
0,29.44,0.1,22,74538,2832,17037,0,105.49,65
0,29.47,0.1,10,73153,2832,17081,0,105.49,64
0,29.53,0.1,28,72774,2784,17708,0,105.49,66
0,29.53,0.1,0,68286,2784,17783,0,105.49,65
0,29.55,0.1,0,76436,2784,17452,0,105.49,64
0,29.56,0.1,8,72694,2784,17446,0,106.09,65
0,29.61,0.1,28,75833,2784,18471,0,106.09,65
0,29.64,0.1,9,74183,2784,18654,0,106.09,65
0.04,29.66,0.1,21,67875,2784,17841,0,106.09,65
0,29.68,0.1,8,70525,2784,17752,0,106.09,66
0,29.77,0.1,22,70756,2784,18102,0,105.92,69
0,29.81,0.1,6,70520,2784,17961,0,105.92,67
0,29.87,0.1,9,68191,2784,18909,0,105.92,67
0,29.83,0.1,0,69383,2784,18114,0,105.92,67
0,29.86,0.1,0,73813,2784,17694,0,105.92,66
0,29.8,0.1,4,73860,2784,17825,0,107.61,65
0,29.81,0.1,10,71718,2784,16909,0,107.61,66
0,29.83,0.1,19,74242,2784,18390,0,107.61,64
0,29.85,0.1,0,71186,2784,17452,0,107.61,64
0,29.8,0.1,3,73051,2784,17396,0,107.61,63
0,29.84,0.1,6,74527,2784,17341,0,106.2,63
0,29.87,0.1,18,69486,2832,17409,0,106.2,61
0,29.88,0.1,0,71503,2832,17381,0,106.2,60
0,29.92,0.1,19,70714,2832,17507,0,106.2,63
0,29.96,0.1,19,72320,2832,18456,0,106.2,62
0,29.99,0.1,1,68254,2832,17137,0,105.87,62
0,30,0.1,22,69297,2832,18902,0,105.87,64
0,30.03,0.1,5,66668,2832,18684,0,105.87,64
0,29.98,0.1,3,67140,2832,17482,0,105.87,62
0,30.02,0.1,10,64433,2832,18800,0,105.87,64
0,30.06,0.1,21,64240,2832,17717,0,107.72,64
0,30.07,0.1,28,72082,2832,19264,0,107.72,63
0,30.17,0.1,28,64754,2832,17961,0,107.72,63
0,30.22,0.1,0,69633,2832,17824,0,107.72,63
0,30.23,0.1,7,70744,2832,17972,0,107.72,63
0,30.28,0.1,2,72075,2832,17943,0,108.78,63
0,30.25,0.1,8,72652,2832,18882,0,108.78,64
0,30.31,0.1,19,73935,2832,17907,0,108.78,63
0,30.3,0.1,16,72255,2832,18007,0,108.78,64
0,30.33,0.1,6,68802,2832,18131,0,108.78,65
0,30.38,0.1,18,71918,2832,18052,0,109.76,66
0,30.41,0.1,18,65161,2832,17731,0,109.76,67
0,30.44,0.1,3,68162,2832,18291,0,109.76,68
0,30.51,0.1,14,70245,2832,20649,0,109.76,68
0,30.56,0.1,12,70136,2832,18417,0,109.76,70
0,30.6,0.1,10,67178,2832,18763,0,111.38,69
0,30.66,0.1,11,73635,2784,18598,0,111.38,70
0,30.66,0.1,27,72803,2784,19671,0,111.38,69
0,30.69,0.1,3,69979,2784,18460,0,111.38,70
0,30.75,0.1,7,70387,2784,18399,0,111.38,69
0,30.81,0.1,17,71284,2784,18842,0,113.43,69
0,30.82,0.1,4,67665,2784,19715,0,113.43,70
0,30.81,0.1,33,70804,2784,19298,0,113.43,71
0,30.83,0.1,4,66588,2784,18685,0,113.43,71
0,30.86,0.1,9,65186,2784,18833,0,113.43,72
0,30.86,0.1,1,63684,2784,19028,0,115.56,71
0,30.85,0.1,5,66300,2784,19835,0,115.56,72
0,30.83,0.1,17,69093,2784,19941,0,115.56,72
0,30.88,0.1,34,67300,2784,19701,0,115.56,75
0,30.88,0.1,22,67406,2784,21238,0,115.56,76
0,30.93,0.1,17,66560,2832,20484,0,118,77
0,30.99,0.1,18,69012,2832,19854,0,118,77
0,31.05,0.1,17,66605,2832,19477,0,118,76
0,31.07,0.1,14,70076,2832,20100,0,118,78
0,31.15,0.1,5,66476,2832,20025,0,118,78
0,31.16,0.1,0,65927,2832,19709,0,119.84,76
0,31.13,0.1,0,68246,2832,18916,0,119.84,75
0,31.07,0.1,29,70202,2832,18706,0,119.84,76
0,31.16,0.1,18,69432,2880,19769,0,119.84,76
0,31.21,0.1,1,69355,2880,18703,0,119.84,74
0,31.05,0.1,9,71711,2880,19349,0,122.01,75
0,31.08,0.1,12,72813,2880,19661,0,122.01,75
0,31.21,0.1,32,75318,2880,20340,0,122.01,77
0,31.17,0.1,4,74601,2880,19574,0,122.01,78
0,31.21,0.1,15,75975,2880,20032,0,122.01,79
0,31.21,0.1,4,73938,2880,18660,0,123.53,79
0,31.16,0.1,10,78823,2928,18355,0,123.53,78
0,31.11,0.1,10,77617,2928,18171,0,123.53,78
0,31.1,0.1,0,77810,2928,18449,0,123.53,78
0,31.11,0.1,3,75618,2928,18222,0,123.53,78
0,31.07,0.1,6,75628,2928,19295,0,125.25,78
0,31.05,0.1,0,75388,2928,18251,0,125.25,78
0,31.07,0.1,18,74507,2928,18261,0,125.25,78
0,31.05,0.1,21,73126,2928,18126,0,125.25,78
0,31.07,0.1,9,76293,2928,18413,0,125.25,77
0,31.1,0.1,0,75477,2928,18038,0,125.95,77
0,31.08,0.1,0,77278,2928,17887,0,125.95,74
0,31.1,0.1,9,73146,2928,18886,0,125.95,75
0,31.12,0.1,0,75538,2928,18117,0,125.95,75
0,31.01,0.1,0,70448,2880,18165,0,125.95,73
0,30.9,0.1,4,75606,2832,17957,0,126.68,71
0,30.93,0.1,29,69733,2832,18075,0,126.68,72
0,30.89,0.1,14,73831,2832,18110,0,126.68,71
0,30.96,0.1,4,73236,2832,18540,0,126.68,72
0,31.02,0.1,9,73570,2832,18672,0,126.68,71
0,30.98,0.1,0,75490,2832,17584,0,127.58,71
0,30.99,0.1,0,77106,2832,17744,0,127.58,70
0,31.02,0.1,18,77690,2832,17423,0,127.58,70
0,31.07,0.1,12,78687,2832,18966,0,127.58,70
0,31.07,0.1,3,76480,2832,17595,0,127.58,70
0,31.08,0.1,9,80644,2832,17692,0,127.7,69
0,31.14,0.1,14,75851,2832,18373,0,127.7,69
0,31.16,0.1,1,73127,2832,17881,0,127.7,68
