"DispFrames","NoAudioPlayed","NoRTPPkts"
15.4399995804,41.6099998951,71.2300059795
14.5600004196,42,84.9899938107
13.6099998951,41.3900001049,107.390000105
13.3900001049,41.6099998951,105.78000021
13,42,72.6700055599
14.8299996853,41.3900001049,119.099988461
18.4399995804,41.6099998951,129.060005665
15.7300007343,42,73.8400058746
13,41.3900001049,83.719994545
13,41.6099998951,107.049999475
15.4399995804,42,107.78000021
16.3900001049,41.3900001049,108.21999979
14.1700003147,41.6099998951,107.78000021
13,42,72.2300059795
13,41.3900001049,85.9899938107
16.0499994755,41.6099998951,107.78000021
15.5600004196,42,108.21999979
14,41.3900001049,114.489999056
13.3900001049,41.6099998951,113.730000734
13,42,108.56000042
14.8299996853,41.3900001049,106.390000105
14.7800002098,41.6099998951,105.390000105
13.3900001049,42,71.4500057697
13.6099998951,41.3900001049,84.1599941254
13.3900001049,41.6099998951,107.21999979
15.4399995804,42,99.4600014687
15.1700003147,41.3900001049,66.5500047207
13.3900001049,41.6099998951,78.2799949646
13,42,97
13,41.3900001049,67.7200050354
14.8299996853,41.6099998951,77.0599951744
16.6099998951,42,94.3900001049
14.5600004196,41.3900001049,94
13,41.6099998951,97.0499994755
13,42,100.829999685
14.8299996853,41.3900001049,97.7300007343
16,41.6099998951,97.4399995804
14.1700003147,42,69.1100051403
13,41.3900001049,78.0599951744
13,41.6099998951,98.4399995804
15.4399995804,42,96.9500005245
16.3900001049,41.3900001049,96.2199997902
14.1700003147,41.6099998951,67.1100051403
13,42,77.2799949646
13,41.3900001049,98.4399995804
15.4399995804,41.6099998951,101.21999979
17.6099998951,42,101.390000105
14.9500005245,41.3900001049,101.609999895
13.6099998951,41.6099998951,100.170000315
13.3900001049,42,69.1100051403
14.8299996853,41.3900001049,79.8899948597
14.7800002098,41.6099998951,97.7800002098
13.3900001049,42,68.3300049305
13,41.3900001049,80.4999947548
13,41.6099998951,99.3900001049
14.8299996853,42,67.8900053501
14.1700003147,41.3900001049,77.8899948597
13,41.6099998951,97
13,42,68.3300049305
13,41.3900001049,78.0599951744
14.8299996853,41.6099998951,98.4399995804
15.3900001049,42,96.9500005245
13.7800002098,41.3900001049,68.1600046158
13,41.6099998951,77.2299954891
13,42,92.7800002098
15.4399995804,41.3900001049,92
15.1700003147,41.6099998951,66.380004406
14,42,76.2299954891
13.3900001049,41.3900001049,92.3900001049
13,41.6099998951,66.380004406
15.4399995804,42,75.619995594
15.1700003147,41.3900001049,65.1600046158
13.3900001049,41.6099998951,113.87998867
13,42,159.659999371
13,41.3900001049,92.4600119591
14.8299996853,41.6099998951,118.149987936
14.7800002098,42,93.4600119591
14,41.3900001049,119.759987831
13.3900001049,41.6099998951,165.609999895
13,42,94.6300122738
14.8299996853,41.3900001049,120.369987726
14.7800002098,41.6099998951,169.049999475
13.3900001049,42,97.1900126934
13,41.3900001049,126.249986887
13,41.6099998951,178.049999475
14.8299996853,42,100.700013638
14.7800002098,41.3900001049,128.079986572
13.3900001049,41.6099998951,99.3100135326
13,42,129.519986153
13,41.3900001049,182.829999685
15.4399995804,41.6099998951,179.120000839
15.7800002098,42,179.659999371
13.7800002098,41.3900001049,100.870013952
13.6099998951,41.6099998951,132.569985628
13.3900001049,42,182.950000525
14.8299996853,41.3900001049,183.43999958
16,41.6099998951,182.56000042
14.7800002098,42,180.390000105
13.3900001049,41.3900001049,100.090013742
13,41.6099998951,130.739985943
15.4399995804,42,128.100009441
15.1700003147,41.3900001049,91.1700003147
13.3900001049,41.6099998951,64.9900043011
13,42,75.2299954891
13,41.3900001049,92
14.8299996853,41.6099998951,65.1600046158
14.1700003147,42,76.0599951744
13,41.3900001049,67.1600046158
13.6099998951,41.6099998951,77.4499952793
13.3900001049,42,95
14.8299996853,41.3900001049,88.900001049
15.3900001049,41.6099998951,63.6500036716
13.7800002098,42,71.9599962234
13.6099998951,41.3900001049,85.3900001049
13.3900001049,41.6099998951,63.0400037766
14.8299996853,41.3900001049,72.1799960136
16,41.6099998951,88.2199997902
14.1700003147,42,85.9500005245
13.6099998951,42,90.099998951
13.3900001049,41.3900001049,94.6099998951
14.8299996853,41.6099998951,93.7800002098
16,41.3900001049,65.5500047207
14.1700003147,41.6099998951,74.8399953842
13,42,65.1600046158
13,42,75.4499952793
15.4399995804,41.3900001049,93.6099998951
16.3900001049,41.6099998951,97.0499994755
14.1700003147,42,96.5600004196
13,41.3900001049,94.3900001049
13,41.6099998951,97.0499994755
16.0499994755,42,98.3900001049
18,41.3900001049,94.9500005245
14.9500005245,41.6099998951,95.4399995804
13,41.3900001049,97
13.6099998951,41.6099998951,81.7500026226
15.2199997902,42,72
15.3900001049,42,82.9799981117
13.7800002098,41.3900001049,91.8299996853
13,41.6099998951,66.1600046158
13,42,97.7999916077
15.4399995804,41.3900001049,102.770004511
16.3900001049,41.6099998951,86.6099998951
14.7800002098,42,65.6500036716
13.3900001049,41.3900001049,70.2999968529
13,41.6099998951,82.6099998951
14.8299996853,42,83.6099998951
15.3900001049,41.3900001049,62.0400037766
14.3900001049,41.6099998951,68.1299965382
13.3900001049,42,88.3199987411
13,41.3900001049,66.1600046158
15.4399995804,41.6099998951,75.2299954891
14.5600004196,42,90.7800002098
13,41.3900001049,63.7700045109
13,41.6099998951,76.8899948597
13.6099998951,42,95.3900001049
15.2199997902,41.3900001049,93.1700003147
15.3900001049,41.6099998951,65.1600046158
13.7800002098,42,88.8699929714
13,41.3900001049,73.5200071335
13,41.6099998951,78.1099946499
13.6099998951,42,67.5000052452
14,41.3900001049,90.0899927616
13.3900001049,41.6099998951,117.609999895
13,42,75.3000073433
13,41.3900001049,87.6499931812
14.2199997902,41.6099998951,73.3500068188
13.7800002098,42,87.6499931812
13,41.3900001049,72.1300070286
13,41.6099998951,86.8699929714
13,42,74.570006609
16.0499994755,41.3900001049,87.2099936008
14.9500005245,41.6099998951,107.340000629
13,42,70.8400058746
13,41.3900001049,81.9399943352
13.6099998951,41.6099998951,70.0600056648
14.6099998951,42,84.3799939156
14.3900001049,41.3900001049,105.170000315
14,41.6099998951,70.4500057697
13.3900001049,42,88.6499931812
13,41.3900001049,73.1300070286
14.2199997902,41.6099998951,89.6999926567
14.3900001049,42,74.3000073433
13.3900001049,41.3900001049,87.2599930763
13,41.6099998951,72.1300070286
13,42,84.429993391
14.8299996853,41.3900001049,71.1800065041
14.1700003147,41.6099998951,86.6499931812
13,42,73.570006609
13,41.3900001049,88.0399932861
13,41.6099998951,73.3500068188
15.4399995804,42,91.3099925518
15.1700003147,41.3900001049,115.950000525
13.3900001049,41.6099998951,73.1300070286
13,42,92.1399922371
13,41.3900001049,76.470007658
14.2199997902,41.6099998951,90.6999926567
13.7800002098,42,118
13,41.3900001049,74.6900074482
13.6099998951,41.6099998951,90.3099925518
13.3900001049,42,75.3000073433
14.2199997902,41.3900001049,89.4799928665
13.7800002098,41.6099998951,73.3000073433
13,42,47.2199997902
13.6099998951,41.3900001049,79.1099946499
13.3900001049,41.6099998951,68.5000052452
14.8299996853,42,89.8699929714
14.1700003147,41.3900001049,118.43999958
13,41.6099998951,76.0800075531
13,42,90.6999926567
13,41.3900001049,76.5200071335
15.4399995804,41.6099998951,91.4799928665
15.1700003147,42,75.3000073433
13.3900001049,41.3900001049,90.6999926567
13,41.6099998951,116.78000021
13,42,75.1300070286
14.2199997902,41.3900001049,90.4799928665
13.7800002098,41.6099998951,74.3000073433
13,42,47.6099998951
13,41.3900001049,89.4799928665
13,41.6099998951,73.9100072384
14.2199997902,42,89.6999926567
13.7800002098,41.3900001049,74.3000073433
13,41.6099998951,86.6499931812
13.6099998951,42,72.3500068188
13.3900001049,41.3900001049,47
13.6099998951,41.6099998951,86.0399932861
13.3900001049,42,71.3500068188
13,41.3900001049,85.6499931812
13,41.6099998951,71.9600067139
13,42,47
14.8299996853,41.3900001049,86.6499931812
14.1700003147,41.6099998951,71.7400069237
13,42,85.6499931812
13,41.3900001049,72.570006609
13,41.6099998951,85.8199934959
14.2199997902,42,71.570006609
13.7800002098,41.3900001049,83.5999937057
13,41.6099998951,70.4000062943
13,42,82.9899938107
13.6099998951,41.3900001049,70.0100061893
15.2199997902,41.6099998951,80.5499942303
14.1700003147,42,100.78000021
13.6099998951,41.3900001049,68.8900053501
13.3900001049,41.6099998951,74.619995594
13,42,65.9900043011
15.4399995804,41.3900001049,77.4499952793
15.1700003147,41.6099998951,93.1700003147
13.3900001049,42,65.1600046158
13,41.3900001049,80.3299944401
13,41.6099998951,104.659999371
14.8299996853,42,71.6200060844
14.1700003147,41.3900001049,87.429993391
13,41.6099998951,112.609999895
13,42,73.3500068188
13,41.3900001049,68.1299965382
14.8299996853,41.6099998951,60.8700034618
14.7800002098,41.3900001049,68.7399964333
13.3900001049,41.6099998951,61.8700034618
13,42,72.1799960136
13,42,85.7800002098
14.8299996853,41.3900001049,62.4300038815
14.1700003147,41.6099998951,72.3999958038
13.6099998951,42,63.6000041962
13.3900001049,41.3900001049,73.619995594
13,41.6099998951,90
16.0499994755,42,65.6000041962
14.9500005245,41.3900001049,74.3999958038
13,41.6099998951,88.7800002098
13,42,63.6000041962
13.6099998951,41.3900001049,71.7899959087
14.6099998951,41.6099998951,63.8200039864
14.3900001049,42,74.0099956989
13.3900001049,41.3900001049,90.6099998951
13,41.6099998951,64.1600046158
13,41.3900001049,74.4499952793
15.4399995804,41.6099998951,65.7700045109
14.5600004196,42,77.0599951744
13,42,93.7800002098
13,41.3900001049,66.7700045109
13,41.6099998951,76.8399953842
14.8299996853,42,65.9400048256
14.1700003147,41.3900001049,76.6699950695
13,41.6099998951,68.7700045109
13,41.3900001049,79.4499952793
13,41.6099998951,97
14.8299996853,42,97
15.3900001049,42,68.3300049305
13.7800002098,41.3900001049,101.239991188
13,41.6099998951,82.1500089169
13,42,70.3499963284
14.2199997902,41.3900001049,61.4300038815
13.7800002098,41.6099998951,46.3900001049
13.6099998951,42,69.1799960136
13.3900001049,41.3900001049,61.4300038815
13,41.6099998951,70.1799960136
14.2199997902,42,61.8200039864
13.7800002098,41.3900001049,67.1299965382
13.6099998951,41.6099998951,60.4800033569
13.3900001049,42,74.8399953842
13,41.3900001049,65.1600046158
14.8299996853,41.6099998951,76.6699950695
15.3900001049,42,96.8299996853
13.7800002098,41.3900001049,93.1200008392
13,41.6099998951,63.7700045109
13,41.3900001049,46.3900001049
14.2199997902,41.6099998951,74.0599951744
13.7800002098,42,64.5500047207
13.6099998951,42,73.8399953842
13.3900001049,41.3900001049,64.1600046158
13,41.6099998951,73.2299954891
13.6099998951,42,86.3400006294
14,41.3900001049,60.8200039864
13.3900001049,41.6099998951,67.3499963284
13,41.3900001049,60.8700034618
13,41.6099998951,69.9599962234
14.2199997902,42,79.1200008392
14.3900001049,42,59.5300028324
13.3900001049,41.3900001049,81.3299944401
13,41.6099998951,102.609999895
13,42,69.4500057697
14.2199997902,41.3900001049,78.4999947548
13.7800002098,41.6099998951,67.5000052452
13,42,47.3900001049
13,41.3900001049,79.3299944401
13.6099998951,41.6099998951,67.6700055599
14.6099998951,42,79.9399943352
13.7800002098,41.3900001049,68.0600056648
13,41.6099998951,78.719994545
13,41.3900001049,66.6700055599
13,41.6099998951,46
14.2199997902,42,79.5499942303
14.3900001049,42,68.0600056648
13.3900001049,41.3900001049,80.5499942303
13,41.6099998951,68.4500057697
13,42,81.7699940205
14.8299996853,41.3900001049,68.6200060844
14.1700003147,41.6099998951,83.2099936008
13,42,84.4300038815
13,41.3900001049,74.8799991608
13,41.6099998951,60.9200029373
14.8299996853,42,65.2499973774
14.7800002098,41.3900001049,56.7000031471
13.3900001049,41.6099998951,65.7399964333
13,41.3900001049,58.8700034618
13,41.6099998951,46
14.2199997902,42,63.0799970627
13.7800002098,42,58.1400027275
13,41.3900001049,74.2299954891
13,41.6099998951,64.7700045109
13.6099998951,42,76.0599951744
15.2199997902,41.3900001049,65.3300049305
14.1700003147,41.6099998951,75.0599951744
13,42,65.5500047207
13,41.3900001049,74.2299954891
13,41.6099998951,88.5600004196
15.4399995804,42,63.8200039864
14.5600004196,41.3900001049,68.5199966431
13,41.6099998951,60.2600035667
13,42,68.9599962234
13,41.3900001049,60.4300038815
14.2199997902,41.6099998951,71.0099956989
13.7800002098,42,62.6000041962
13,41.3900001049,70.1799960136
13.6099998951,41.6099998951,61.8200039864
13.3900001049,42,47
13.6099998951,41.3900001049,64.6899969578
13.3900001049,41.6099998951,58.9200029373
13,42,99.239991188
13.6099998951,41.3900001049,79.5400090218
13.3900001049,41.6099998951,97.8499910831
13.6099998951,42,79.760008812
13.3900001049,41.3900001049,46.3900001049
13.6099998951,41.6099998951,97.8499910831
13.3900001049,42,79.760008812
13,41.3900001049,99.4599909782
14.2199997902,41.6099998951,80.5400090218
13.7800002098,42,98.8499910831
13,41.3900001049,80.1500089169
13,41.6099998951,97.629991293
13.6099998951,42,80.5900084972
14,41.3900001049,97.7999916077
13.3900001049,41.6099998951,130.829999685
13,41.3900001049,79.5400090218
13,41.6099998951,97.8499910831
13.6099998951,42,79.760008812
14.6099998951,42,73.2299954891
13.7800002098,41.3900001049,63.7700045109
13,41.6099998951,70.7899959087
13,41.3900001049,61.6000041962
13,41.6099998951,72.8399953842
14.8299996853,41.3900001049,62.5500047207
14.1700003147,42.2199997902,46.8299996853
13,41.7800002098,71.7899959087
13,41.6099998951,63.2100040913
13.6099998951,42,71.7899959087
14.6099998951,41.3900001049,88.8299996853
15,41.6099998951,65.6000041962
13.7800002098,41.3900001049,107.949990034
13,41.6099998951,147.43999958
13,42,88.6100103855
14.8299996853,42,108.559989929
14.1700003147,41.3900001049,86.2200102806
13.6099998951,41.6099998951,108.99998951
13.3900001049,42,87.0000104904
13,41.3900001049,132.789985418
14.8299996853,41.6099998951,102.820014477
14.7800002098,42,72.1799960136
13.3900001049,41.3900001049,90.6599993706
13,41.6099998951,65.5500047207
13,42,69.3499963284
14.8299996853,41.3900001049,88.4899990559
14.7800002098,41.6099998951,66.380004406
14,42,76.8399953842
13.3900001049,41.3900001049,67.1600046158
13,41.6099998951,73.7899959087
14.8299996853,42,85.9500005245
14.7800002098,41.3900001049,80.3400006294
13.3900001049,41.6099998951,99.9599962234
13,42,75.570006609
13.6099998951,41.3900001049,90.0399932861
15.2199997902,41.6099998951,111.340000629
14.1700003147,42,73.0100061893
13.6099998951,41.3900001049,82.3299944401
13.3900001049,41.6099998951,68.2300059795
13,42,97.239991188
14.8299996853,41.3900001049,136.709998846
14.1700003147,41.6099998951,83.660009861
13,42,108.609989405
13.6099998951,41.3900001049,86.3900105953
13.3900001049,41.6099998951,109.829989195
14.2199997902,42,88.3900105953
14.3900001049,41.3900001049,78.8899948597
13.3900001049,41.6099998951,66.280005455
13,42,105.169989824
13,41.3900001049,84.4400100708
14.8299996853,41.6099998951,95.1899917126
14.1700003147,42,77.8100082874
13,41.3900001049,47
13.6099998951,41.6099998951,103.729990244
13.3900001049,42,83.2700097561
14.8299996853,41.3900001049,115.319988251
14.1700003147,41.6099998951,90.6800117493
13,42,115.319988251
13,41.3900001049,91.2900116444
13,41.6099998951,100.459990978
14.2199997902,42,81.5400090218
14.3900001049,41.3900001049,95.5799918175
13.3900001049,41.6099998951,78.4200081825
13,42,116.319988251
13,41.3900001049,92.2900116444
14.8299996853,41.6099998951,116.709988356
14.1700003147,41.3900001049,91.6800117493
13.6099998951,41.6099998951,116.929988146
13.3900001049,42,91.4600119591
13,42,115.929988146
14.2199997902,41.3900001049,91.0700118542
13.7800002098,41.6099998951,117.149987936
13,42,92.4600119591
13,41.3900001049,118.149987936
13.6099998951,41.6099998951,159.340000629
14.6099998951,42,90.5100114346
14.3900001049,41.3900001049,120.589987516
13.3900001049,41.6099998951,195.059995174
13,42,113.570017099
13,41.3900001049,79.8899948597
14.8299996853,41.6099998951,100.21999979
15.3900001049,42,69.8900053501
13.7800002098,41.3900001049,81.719994545
13,41.6099998951,100.78000021
13,42,68.8900053501
14.2199997902,41.3900001049,80.1099946499
15,41.6099998951,100.609999895
14.3900001049,42,102.21999979
13.3900001049,41.3900001049,101.170000315
13,41.6099998951,68.8900053501
14.8299996853,42,69.7399964333
14.7800002098,41.3900001049,79.9500005245
13.3900001049,41.6099998951,60.3100030422
13,42,70.3499963284
13,41.3900001049,84
15.4399995804,41.6099998951,63.2600035667
15.7800002098,42,107.339990139
13.7800002098,41.3900001049,139.730000734
13,41.6099998951,132.120000839
13,42,127.170000315
15.4399995804,41.3900001049,123.56000042
16.3900001049,41.6099998951,77.470007658
14.7800002098,42,86.2099936008
13.3900001049,41.3900001049,114.879999161
13,41.6099998951,124.099998951
14.8299996853,42,148.739996433
16,41.3900001049,165.659999371
14.1700003147,41.6099998951,96.6300122738
13,42,85.1599941254
13,41.3900001049,103.950000525
15.4399995804,41.6099998951,126.399995804
15.7800002098,42,116.380004406
13.7800002098,41.3900001049,94.5100009441
13,41.6099998951,124.54999423
13,42,86.8300101757
14.2199997902,41.3900001049,105.729990244
15,41.6099998951,143.21999979
13.7800002098,42,135.460001469
13,41.3900001049,82.4200081825
13,41.6099998951,102.629991293
14.8299996853,42,139.269999266
16,41.3900001049,145.049999475
14.1700003147,41.6099998951,150.659999371
13,42,145.070001364
13,41.3900001049,86.3200092316
14.8299996853,41.6099998951,94.0899927616
17.2199997902,42,195.419987202
14.9500005245,41.3900001049,184.440010071
13,41.6099998951,88.4400100708
13.6099998951,42,104.679990768
15.2199997902,41.3900001049,116.430003881
15.3900001049,41.6099998951,103.829999685
13.7800002098,42,108.049999475
13,41.3900001049,107.56000042
13,41.6099998951,95.6300017834
15.4399995804,42,86.5600004196
16.3900001049,41.3900001049,86.8299996853
14.1700003147,41.6099998951,98.9799981117
13,42,106
13,41.3900001049,107.21999979
15.4399995804,41.6099998951,108
17.6099998951,42,107.390000105
14.9500005245,41.3900001049,105.78000021
13.6099998951,41.6099998951,135.499994755
13.3900001049,42,122.060005665
15.4399995804,41.3900001049,94.900001049
21.2699992657,41.6099998951,115.399995804
17.900001049,42,115.140002728
13.3900001049,41.3900001049,104.390000105
13,41.6099998951,104
16.0499994755,42,103.390000105
19.2199997902,41.3900001049,102.390000105
15.7300007343,41.6099998951,103.829999685
13,41.3900001049,125.739996433
13,41.6099998951,108.500005245
15.4399995804,42,88.3900001049
21.2699992657,42,89.8299996853
19.1200008392,41.3900001049,112.349996328
14.1700003147,41.6099998951,105.260003567
13,42,94.4399995804
15.4399995804,41.3900001049,126.499994755
21.2699992657,41.6099998951,119.160004616
24,42,142.259993076
21.5600004196,41.3900001049,133.840005875
15.7300007343,41.6099998951,169.949990034
15.4399995804,42,162.470007658
21.2699992657,41.3900001049,141.929998636
24,41.6099998951,126.260003567
24,42,145.939994335
23.3900001049,41.3900001049,154.190002203
19.3400006294,41.6099998951,143.56000042
21.2699992657,42,138.950000525
24,41.3900001049,135.78000021
24,41.6099998951,117.920002937
20.9500005245,42,136.279994965
18.3900001049,41.3900001049,144.630001783
21.6599993706,41.6099998951,106.89000535
17.900001049,42,82.7300007343
14,41.3900001049,145.269988775
13.3900001049,41.6099998951,145.520007133
14.8299996853,42,126.929998636
16.6099998951,41.3900001049,120.410001993
14.5600004196,41.6099998951,109.950000525
13.6099998951,42,106.78000021
13.3900001049,41.3900001049,100.510000944
14.8299996853,41.6099998951,95.1700003147
18.4399995804,42,94
15.7300007343,41.3900001049,94.6099998951
13,41.6099998951,96.2199997902
13,42,99.4399995804
15.4399995804,41.3900001049,101.609999895
18.8299996853,41.6099998951,102.609999895
15.7300007343,42,104.829999685
13,41.3900001049,94.4100019932
13,41.6099998951,90.0499994755
15.4399995804,42,88.9500005245
19.4399995804,41.3900001049,85.1700003147
16.1200008392,41.6099998951,98.0299975872
13,42,96.0200018883
13,41.3900001049,95.7099988461
14.8299996853,41.6099998951,101.829999685
19.0499994755,42,106.049999475
16.1200008392,41.3900001049,140.32999444
13.6099998951,41.6099998951,125.620006084
13.3900001049,42,71.8900053501
15.4399995804,41.3900001049,81.8899948597
17,41.6099998951,134.54999423
14.5600004196,41.3900001049,90.7300112247
13.6099998951,41.6099998951,84.3799939156
13.3900001049,42,107
15.4399995804,42,111.269999266
15.7800002098,41.3900001049,115.829999685
13.7800002098,41.6099998951,76.1300070286
13,42,95.1399922371
13.6099998951,41.3900001049,128.269999266
15.8299996853,41.6099998951,93.1800065041
15.7800002098,42,58.6300017834
13.7800002098,41.3900001049,82.4999947548
13,41.6099998951,86.1400027275
13,42,61.3600025177
14.8299996853,41.3900001049,67.8599972725
16.6099998951,41.6099998951,80.4399995804
14.5600004196,42,114.32999444
13.6099998951,41.3900001049,82.5400090218
13.3900001049,41.6099998951,102.069990873
14.8299996853,41.3900001049,134.170000315
14.7800002098,41.6099998951,82.370008707
13.3900001049,42,101.849991083
13,42,133.78000021
13,41.3900001049,81.760008812
15.4399995804,41.6099998951,101.459990978
14.5600004196,42,81.9300091267
13,41.3900001049,102.289990664
13,41.6099998951,135.170000315
13.6099998951,42,82.1500089169
15.2199997902,41.3900001049,101.459990978
14.7800002098,41.6099998951,81.3200092316
13.3900001049,42,100.069990873
13,41.3900001049,80.3200092316
13,41.6099998951,97.8499910831
14.2199997902,42,80.370008707
13.7800002098,41.3900001049,83.9899938107
13,41.6099998951,70.4000062943
13,41.3900001049,84.2099936008
13,41.6099998951,71.4000062943
14.2199997902,42,82.7699940205
14.3900001049,42,69.6200060844
13.3900001049,41.3900001049,46.3900001049
13,41.6099998951,81.3799939156
13,42,69.8400058746
14.8299996853,41.3900001049,80.9399943352
14.1700003147,41.6099998951,68.4500057697
13,42,78.719994545
13,41.3900001049,67.280005455
13.6099998951,41.6099998951,76.2799949646
14,42,65.1100051403
13.3900001049,41.3900001049,76.4999947548
13,41.6099998951,66.1100051403
13.6099998951,42,45.7800002098
13.3900001049,41.3900001049,78.5499942303
14.2199997902,41.6099998951,67.6700055599
13.7800002098,42,78.1099946499
13,41.3900001049,68.1100051403
13,41.6099998951,73.3999958038
13,42,63.380004406
14.2199997902,41.3900001049,72.0099956989
13.7800002098,41.6099998951,62.380004406
13,42,67.9599962234
13,41.3900001049,60.6500036716
13,41.6099998951,68.9599962234
14.8299996853,41.3900001049,60.4300038815
14.1700003147,41.6099998951,67.9599962234
13,42,60.6500036716
13.6099998951,42,47.6099998951
13.3900001049,41.3900001049,66.909996748
13.6099998951,41.6099998951,59.4800033569
13.3900001049,42,65.2999968529
13,41.3900001049,58.090003252
13.6099998951,41.6099998951,64.909996748
13.3900001049,42,75.7800002098
14.2199997902,41.3900001049,57.9200029373
13.7800002098,41.6099998951,46.3900001049
13,42,63.0799970627
13,41.3900001049,57.5300028324
13,41.6099998951,64.6899969578
14.2199997902,42,58.3100030422
13.7800002098,41.3900001049,65.909996748
13.6099998951,41.6099998951,80.4399995804
13.3900001049,42,61.2600035667
13,41.3900001049,65.6899969578
14.2199997902,41.6099998951,58.7000031471
13.7800002098,42,47
13,41.3900001049,65.909996748
13,41.6099998951,59.090003252
13.6099998951,42,66.5199966431
14,41.3900001049,58.8700034618
13.3900001049,41.6099998951,68.5699961185
13,42,61.0400037766
13,41.3900001049,46.3900001049
13,41.6099998951,69.7899959087
14.8299996853,42,62.4300038815
14.1700003147,41.3900001049,71.1799960136
13,41.6099998951,62.2100040913
13.6099998951,42,75.6699950695
13.3900001049,41.3900001049,112.909996748
14.2199997902,41.6099998951,78.0300080776
14.3900001049,42,94.9699919224
13.3900001049,41.3900001049,78.6400079727
13,41.6099998951,94.7499921322
13,42,124.609999895
15.4399995804,41.3900001049,126.829999685
15.7800002098,41.6099998951,79.8100082874
14.3900001049,42,95.3599920273
13.3900001049,41.3900001049,78.6400079727
13,41.6099998951,95.9699919224
14.8299996853,42,125.390000105
14.7800002098,41.3900001049,78.6400079727
13.3900001049,41.6099998951,95.9699919224
13,42,129.049999475
13,41.3900001049,80.370008707
14.8299996853,41.6099998951,98.629991293
15.3900001049,42,130.390000105
13.7800002098,41.3900001049,80.5900084972
13,41.6099998951,100.849991083
13,42,81.5400090218
14.8299996853,41.3900001049,102.899990559
14.7800002098,41.6099998951,83.1000094414
13.3900001049,41.3900001049,104.119990349
13,41.6099998951,83.8800096512
13,42,105.339990139
14.8299996853,42,141.390000105
14.1700003147,41.3900001049,84.2700097561
13,41.6099998951,106.559989929
13,42,85.4400100708
13.6099998951,41.3900001049,104.729990244
14.6099998951,41.6099998951,83.660009861
13.7800002098,42,105.559989929
13,41.3900001049,84.4400100708
13,41.6099998951,105.559989929
13,42,85.0500099659
14.2199997902,41.3900001049,107.169989824
13.7800002098,41.6099998951,143.170000315
13.6099998951,42,84.660009861
13.3900001049,41.3900001049,105.949990034
13,41.6099998951,85.0500099659
14.8299996853,42,108.389989614
14.1700003147,41.3900001049,86.0000104904
13.6099998951,41.6099998951,102.509990454
13.3900001049,42,83.7100093365
13,41.3900001049,106.949990034
15.4399995804,41.6099998951,147.049999475
14.5600004196,41.3900001049,88.0000104904
13,41.6099998951,109.389989614
13,42,148.609999895
13,42,88.6100103855
15.4399995804,41.3900001049,110.389989614
15.1700003147,41.6099998951,147.78000021
13.3900001049,42,88.4400100708
13.6099998951,41.3900001049,110.779989719
13.3900001049,41.6099998951,118.500005245
15.4399995804,42,102.049999475
15.1700003147,41.3900001049,71.0600056648
13.3900001049,41.6099998951,81.719994545
13,42,105.049999475
13.6099998951,41.3900001049,105.78000021
15.8299996853,41.6099998951,95.2400016785
15.1700003147,42,95.7099988461
13.3900001049,41.3900001049,68.8900053501
13,41.6099998951,83.7699940205
13,42,111.489999056
16.0499994755,41.3900001049,111.950000525
16.7800002098,41.6099998951,109.390000105
14.1700003147,41.3900001049,107.78000021
13.6099998951,41.6099998951,107
13.3900001049,42,73.4500057697
14.8299996853,42,84.9399943352
17.2199997902,41.3900001049,107.21999979
14.9500005245,41.6099998951,104.340000629
13,42,98.9500005245
13.6099998951,41.3900001049,67.7200050354
15.2199997902,41.6099998951,99.629991293
14.7800002098,42,133.21999979
14,41.3900001049,81.5400090218
13.3900001049,41.6099998951,101.069990873
13,42,114.260003567
15.4399995804,41.3900001049,69.280005455
14.5600004196,41.6099998951,75.2299954891
13,42,65.7700045109
13,41.3900001049,77.0599951744
13.6099998951,41.6099998951,96.8299996853
14.6099998951,42,68.7200050354
14.3900001049,41.3900001049,79.8899948597
14,41.6099998951,68.5000052452
13.3900001049,42,81.9399943352
13,41.3900001049,122.519996643
15.4399995804,41.6099998951,136.829999685
15.7800002098,42,83.7100093365
13.7800002098,41.3900001049,101.459990978
13,41.6099998951,81.9300091267
13,42,101.069990873
14.8299996853,41.3900001049,136.829999685
15.3900001049,41.6099998951,131.290001154
13.7800002098,42,81.8600077629
13,41.3900001049,98.7499921322
13.6099998951,41.6099998951,129.829999685
15.2199997902,42,130.390000105
16,41.3900001049,130
14.1700003147,41.6099998951,81.8100082874
13,42,97.9699919224
13.6099998951,41.3900001049,129.21999979
15.2199997902,41.6099998951,126.950000525
14.7800002098,42,110.970002413
13.3900001049,41.3900001049,69.6700055599
13,41.6099998951,83.7699940205
13.6099998951,42,108.43999958
15.2199997902,41.3900001049,108.78000021
16,41.6099998951,103.120000839
14.1700003147,42,70.1100051403
13.6099998951,41.3900001049,76.0099956989
13.3900001049,41.6099998951,101.149998426
14.8299996853,42,107.609999895
15.3900001049,41.3900001049,72.0100061893
13.7800002098,41.6099998951,86.2099936008
13,42,107.56000042
13,41.3900001049,106
15.4399995804,41.6099998951,108.43999958
15.7800002098,42,74.0100061893
13.7800002098,41.3900001049,88.2099936008
13,41.6099998951,112
13,42,107.120000839
15.4399995804,41.3900001049,104.609999895
19.4399995804,41.6099998951,103.170000315
16.1200008392,42,108.099998951
13,41.3900001049,112.609999895
13.6099998951,41.6099998951,114.829999685
15.2199997902,42,109.900001049
